phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.022
"(0.1, 0.2)",-0.026
"(0.1, 0.3)",-0.046
"(0.1, 0.4)",-0.062
"(0.1, 0.5)",-0.049
"(0.1, 0.6)",-0.059
"(0.1, 0.7)",-0.054
"(0.1, 0.8)",-0.049
"(0.1, 0.9)",-0.025
"(0.1, 1.0)",-0.047
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.034
"(0.2, 0.2)",-0.042
"(0.2, 0.3)",-0.059
"(0.2, 0.4)",-0.075
"(0.2, 0.5)",-0.09
"(0.2, 0.6)",-0.082
"(0.2, 0.7)",-0.098
"(0.2, 0.8)",-0.101
"(0.2, 0.9)",-0.073
"(0.2, 1.0)",-0.067
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.022
"(0.3, 0.2)",-0.077
"(0.3, 0.3)",-0.094
"(0.3, 0.4)",-0.092
"(0.3, 0.5)",-0.088
"(0.3, 0.6)",-0.091
"(0.3, 0.7)",-0.085
"(0.3, 0.8)",-0.084
"(0.3, 0.9)",-0.069
"(0.3, 1.0)",-0.073
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.025
"(0.4, 0.2)",-0.034
"(0.4, 0.3)",-0.07
"(0.4, 0.4)",-0.075
"(0.4, 0.5)",-0.065
"(0.4, 0.6)",-0.109
"(0.4, 0.7)",-0.093
"(0.4, 0.8)",-0.064
"(0.4, 0.9)",-0.079
"(0.4, 1.0)",-0.058
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.025
"(0.5, 0.2)",-0.057
"(0.5, 0.3)",-0.027
"(0.5, 0.4)",-0.057
"(0.5, 0.5)",-0.052
"(0.5, 0.6)",-0.089
"(0.5, 0.7)",-0.056
"(0.5, 0.8)",-0.053
"(0.5, 0.9)",-0.072
"(0.5, 1.0)",-0.045
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.028
"(0.6, 0.2)",-0.028
"(0.6, 0.3)",-0.057
"(0.6, 0.4)",-0.057
"(0.6, 0.5)",-0.084
"(0.6, 0.6)",-0.047
"(0.6, 0.7)",-0.049
"(0.6, 0.8)",-0.03
"(0.6, 0.9)",-0.058
"(0.6, 1.0)",-0.037
"(0.7, 0.0)",0
"(0.7, 0.1)",0.014
"(0.7, 0.2)",-0.011
"(0.7, 0.3)",-0.015
"(0.7, 0.4)",-0.045
"(0.7, 0.5)",-0.027
"(0.7, 0.6)",-0.008
"(0.7, 0.7)",-0.036
"(0.7, 0.8)",-0.035
"(0.7, 0.9)",-0.032
"(0.7, 1.0)",-0.02
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.026
"(0.8, 0.2)",0
"(0.8, 0.3)",0.002
"(0.8, 0.4)",-0.011
"(0.8, 0.5)",-0.005
"(0.8, 0.6)",-0.014
"(0.8, 0.7)",-0.018
"(0.8, 0.8)",-0.017
"(0.8, 0.9)",-0.004
"(0.8, 1.0)",-0.025
"(0.9, 0.0)",0
"(0.9, 0.1)",0.007
"(0.9, 0.2)",0.032
"(0.9, 0.3)",-0.02
"(0.9, 0.4)",0.021
"(0.9, 0.5)",-0.008
"(0.9, 0.6)",-0.005
"(0.9, 0.7)",-0.014
"(0.9, 0.8)",-0.013
"(0.9, 0.9)",-0.012
"(0.9, 1.0)",-0.006
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.01
"(1.0, 0.2)",-0.014
"(1.0, 0.3)",-0.006
"(1.0, 0.4)",-0.032
"(1.0, 0.5)",-0.006
"(1.0, 0.6)",-0.01
"(1.0, 0.7)",0.036
"(1.0, 0.8)",-0.004
"(1.0, 0.9)",0.025
"(1.0, 1.0)",0.011
