phi_sui,phi_rev
"(0.0, 0.0)",-1.3359999999999996
"(0.0, 0.1)",-1.2278666666666667
"(0.0, 0.2)",-1.1214
"(0.0, 0.3)",-1.0396
"(0.0, 0.4)",-1.0178666666666667
"(0.0, 0.5)",-0.892
"(0.0, 0.6)",-0.7938
"(0.0, 0.7)",-0.6317999999999999
"(0.0, 0.8)",-0.47159999999999996
"(0.0, 0.9)",-0.33013333333333333
"(0.0, 1.0)",-0.2668666666666667
"(0.1, 0.0)",-1.268
"(0.1, 0.1)",-1.1402
"(0.1, 0.2)",-1.0475333333333334
"(0.1, 0.3)",-1.0283333333333333
"(0.1, 0.4)",-0.9407333333333333
"(0.1, 0.5)",-0.8914666666666667
"(0.1, 0.6)",-0.7744666666666666
"(0.1, 0.7)",-0.6895333333333333
"(0.1, 0.8)",-0.5440666666666667
"(0.1, 0.9)",-0.41446666666666665
"(0.1, 1.0)",-0.3844666666666667
"(0.2, 0.0)",-1.2308
"(0.2, 0.1)",-1.1104666666666667
"(0.2, 0.2)",-1.0468
"(0.2, 0.3)",-0.9958
"(0.2, 0.4)",-0.948
"(0.2, 0.5)",-0.9132666666666667
"(0.2, 0.6)",-0.8686
"(0.2, 0.7)",-0.7287333333333333
"(0.2, 0.8)",-0.6337999999999999
"(0.2, 0.9)",-0.5490666666666667
"(0.2, 1.0)",-0.4732
"(0.3, 0.0)",-1.1801333333333333
"(0.3, 0.1)",-1.0794
"(0.3, 0.2)",-1.0432666666666668
"(0.3, 0.3)",-0.982
"(0.3, 0.4)",-0.9954000000000001
"(0.3, 0.5)",-0.9317333333333333
"(0.3, 0.6)",-0.9097999999999999
"(0.3, 0.7)",-0.8382666666666667
"(0.3, 0.8)",-0.7302666666666666
"(0.3, 0.9)",-0.6716666666666666
"(0.3, 1.0)",-0.6045333333333334
"(0.4, 0.0)",-1.0876
"(0.4, 0.1)",-0.9943333333333333
"(0.4, 0.2)",-0.9999333333333333
"(0.4, 0.3)",-0.9339999999999999
"(0.4, 0.4)",-0.9441333333333333
"(0.4, 0.5)",-0.9277333333333333
"(0.4, 0.6)",-0.9343333333333333
"(0.4, 0.7)",-0.9757333333333333
"(0.4, 0.8)",-0.8860666666666667
"(0.4, 0.9)",-0.8176666666666667
"(0.4, 1.0)",-0.7955333333333334
"(0.5, 0.0)",-1.0472
"(0.5, 0.1)",-0.9486666666666667
"(0.5, 0.2)",-0.9182666666666667
"(0.5, 0.3)",-0.8638666666666667
"(0.5, 0.4)",-0.8755999999999999
"(0.5, 0.5)",-0.856
"(0.5, 0.6)",-0.9624
"(0.5, 0.7)",-1.0591333333333333
"(0.5, 0.8)",-1.0361333333333334
"(0.5, 0.9)",-1.0195333333333334
"(0.5, 1.0)",-1.0174666666666667
"(0.6, 0.0)",-0.9146
"(0.6, 0.1)",-0.7721333333333333
"(0.6, 0.2)",-0.7432666666666666
"(0.6, 0.3)",-0.7540666666666667
"(0.6, 0.4)",-0.791
"(0.6, 0.5)",-0.8158
"(0.6, 0.6)",-0.939
"(0.6, 0.7)",-1.0792666666666666
"(0.6, 0.8)",-1.1952666666666667
"(0.6, 0.9)",-1.3094
"(0.6, 1.0)",-1.2892666666666666
"(0.7, 0.0)",-0.6832666666666667
"(0.7, 0.1)",-0.6196666666666667
"(0.7, 0.2)",-0.6117333333333334
"(0.7, 0.3)",-0.5966666666666667
"(0.7, 0.4)",-0.6543333333333333
"(0.7, 0.5)",-0.8202666666666667
"(0.7, 0.6)",-0.886
"(0.7, 0.7)",-1.1299333333333332
"(0.7, 0.8)",-1.3563333333333334
"(0.7, 0.9)",-1.5758666666666667
"(0.7, 1.0)",-1.6214
"(0.8, 0.0)",-0.42719999999999997
"(0.8, 0.1)",-0.3834666666666667
"(0.8, 0.2)",-0.4082666666666666
"(0.8, 0.3)",-0.39673333333333327
"(0.8, 0.4)",-0.45039999999999997
"(0.8, 0.5)",-0.5936666666666667
"(0.8, 0.6)",-0.7495333333333333
"(0.8, 0.7)",-1.0386
"(0.8, 0.8)",-1.3923333333333334
"(0.8, 0.9)",-1.7388666666666668
"(0.8, 1.0)",-1.8061333333333334
"(0.9, 0.0)",-0.19646666666666662
"(0.9, 0.1)",-0.22373333333333328
"(0.9, 0.2)",-0.2117333333333333
"(0.9, 0.3)",-0.2416
"(0.9, 0.4)",-0.2634666666666667
"(0.9, 0.5)",-0.4312666666666667
"(0.9, 0.6)",-0.6498
"(0.9, 0.7)",-0.8746666666666667
"(0.9, 0.8)",-1.3202666666666667
"(0.9, 0.9)",-1.7249333333333334
"(0.9, 1.0)",-1.9246
"(1.0, 0.0)",-0.14959999999999998
"(1.0, 0.1)",-0.1029333333333333
"(1.0, 0.2)",-0.17099999999999993
"(1.0, 0.3)",-0.1752666666666666
"(1.0, 0.4)",-0.2514666666666666
"(1.0, 0.5)",-0.3473333333333333
"(1.0, 0.6)",-0.5256
"(1.0, 0.7)",-0.8718666666666667
"(1.0, 0.8)",-1.3968666666666667
"(1.0, 0.9)",-1.7183333333333333
"(1.0, 1.0)",-1.8002666666666667
