phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.014
"(0.1, 0.1)",0.008
"(0.1, 0.2)",-0.003
"(0.1, 0.3)",-0.013
"(0.1, 0.4)",0
"(0.1, 0.5)",-0.014
"(0.1, 0.6)",0.001
"(0.1, 0.7)",0.007
"(0.1, 0.8)",-0.001
"(0.1, 0.9)",-0.006
"(0.1, 1.0)",0.002
"(0.2, 0.0)",-0.033
"(0.2, 0.1)",-0.023
"(0.2, 0.2)",-0.005
"(0.2, 0.3)",-0.024
"(0.2, 0.4)",-0.013
"(0.2, 0.5)",-0.021
"(0.2, 0.6)",-0.012
"(0.2, 0.7)",-0.001
"(0.2, 0.8)",-0.014
"(0.2, 0.9)",0.007
"(0.2, 1.0)",-0.009
"(0.3, 0.0)",-0.014
"(0.3, 0.1)",-0.029
"(0.3, 0.2)",-0.024
"(0.3, 0.3)",-0.012
"(0.3, 0.4)",-0.003
"(0.3, 0.5)",-0.011
"(0.3, 0.6)",-0.016
"(0.3, 0.7)",0.004
"(0.3, 0.8)",-0.018
"(0.3, 0.9)",0.005
"(0.3, 1.0)",0
"(0.4, 0.0)",-0.075
"(0.4, 0.1)",-0.082
"(0.4, 0.2)",-0.03
"(0.4, 0.3)",-0.044
"(0.4, 0.4)",-0.018
"(0.4, 0.5)",-0.03
"(0.4, 0.6)",-0.028
"(0.4, 0.7)",-0.007
"(0.4, 0.8)",-0.017
"(0.4, 0.9)",-0.006
"(0.4, 1.0)",-0.017
"(0.5, 0.0)",-0.069
"(0.5, 0.1)",-0.084
"(0.5, 0.2)",-0.06
"(0.5, 0.3)",-0.055
"(0.5, 0.4)",-0.038
"(0.5, 0.5)",-0.097
"(0.5, 0.6)",-0.088
"(0.5, 0.7)",0.006
"(0.5, 0.8)",-0.007
"(0.5, 0.9)",-0.002
"(0.5, 1.0)",0.006
"(0.6, 0.0)",-0.101
"(0.6, 0.1)",-0.136
"(0.6, 0.2)",-0.138
"(0.6, 0.3)",-0.11
"(0.6, 0.4)",-0.116
"(0.6, 0.5)",-0.162
"(0.6, 0.6)",-0.067
"(0.6, 0.7)",-0.062
"(0.6, 0.8)",-0.066
"(0.6, 0.9)",-0.011
"(0.6, 1.0)",-0.028
"(0.7, 0.0)",-0.191
"(0.7, 0.1)",-0.133
"(0.7, 0.2)",-0.202
"(0.7, 0.3)",-0.196
"(0.7, 0.4)",-0.178
"(0.7, 0.5)",-0.091
"(0.7, 0.6)",-0.137
"(0.7, 0.7)",-0.053
"(0.7, 0.8)",-0.053
"(0.7, 0.9)",0
"(0.7, 1.0)",0.036
"(0.8, 0.0)",-0.236
"(0.8, 0.1)",-0.231
"(0.8, 0.2)",-0.22
"(0.8, 0.3)",-0.273
"(0.8, 0.4)",-0.288
"(0.8, 0.5)",-0.228
"(0.8, 0.6)",-0.185
"(0.8, 0.7)",-0.154
"(0.8, 0.8)",-0.085
"(0.8, 0.9)",-0.022
"(0.8, 1.0)",0.036
"(0.9, 0.0)",-0.367
"(0.9, 0.1)",-0.312
"(0.9, 0.2)",-0.288
"(0.9, 0.3)",-0.321
"(0.9, 0.4)",-0.297
"(0.9, 0.5)",-0.28
"(0.9, 0.6)",-0.248
"(0.9, 0.7)",-0.186
"(0.9, 0.8)",-0.077
"(0.9, 0.9)",-0.061
"(0.9, 1.0)",0.005
"(1.0, 0.0)",-0.312
"(1.0, 0.1)",-0.366
"(1.0, 0.2)",-0.258
"(1.0, 0.3)",-0.317
"(1.0, 0.4)",-0.324
"(1.0, 0.5)",-0.299
"(1.0, 0.6)",-0.288
"(1.0, 0.7)",-0.207
"(1.0, 0.8)",-0.084
"(1.0, 0.9)",-0.007
"(1.0, 1.0)",-0.013
