dispersion,suitors_mean,suitors_max,suitors_min,reviewers_mean,reviewers_max,reviewers_min
0.0,-0.9444,1.4000000000000004,-2.799999999999999,0,0,0
0.25,-0.9119999999999999,0.9333333333333336,-3.0666666666666664,-0.007999999999999997,1.0666666666666664,-0.7999999999999998
0.5,-0.8776,1.0,-2.866666666666667,-0.015599999999999998,2.0666666666666664,-2.000000000000001
0.75,-0.7570666666666667,2.333333333333334,-3.5999999999999996,-0.030666666666666675,3.333333333333334,-4.266666666666667
1.0,-0.6994666666666667,1.6666666666666679,-4.2,0.054266666666666664,4.0,-4.466666666666666
