dispersion,suitors_mean,suitors_max,suitors_min,reviewers_mean,reviewers_max,reviewers_min
0.0,0,0,0,0,0,0
0.25,0,0,0,-0.18959999999999996,0.5333333333333332,-1.0
0.5,0,0,0,-0.24053333333333338,1.0666666666666664,-1.5333333333333332
0.75,0,0,0,-0.27133333333333337,1.4000000000000004,-2.533333333333333
1.0,0,0,0,-0.24173333333333336,1.5333333333333332,-2.1999999999999993
