phi_men,phi_women
"(0.0, 0.0)",1.3333333333333333
"(0.1, 0.0)",1.5064666666666666
"(0.2, 0.0)",1.6619333333333335
"(0.3, 0.0)",1.8433333333333335
"(0.4, 0.0)",2.091666666666667
"(0.5, 0.0)",2.4244
"(0.6, 0.0)",2.8572
"(0.7, 0.0)",3.4198666666666666
"(0.8, 0.0)",4.065666666666667
"(0.9, 0.0)",4.5832
"(1.0, 0.0)",4.7880666666666665
"(0.0, 0.1)",1.3333333333333333
"(0.1, 0.1)",1.4952666666666667
"(0.2, 0.1)",1.6578
"(0.3, 0.1)",1.8428
"(0.4, 0.1)",2.0828
"(0.5, 0.1)",2.4093333333333335
"(0.6, 0.1)",2.8356666666666666
"(0.7, 0.1)",3.414066666666667
"(0.8, 0.1)",4.0587333333333335
"(0.9, 0.1)",4.5736
"(1.0, 0.1)",4.7782
"(0.0, 0.2)",1.3333333333333333
"(0.1, 0.2)",1.502
"(0.2, 0.2)",1.6364
"(0.3, 0.2)",1.8381333333333334
"(0.4, 0.2)",2.0772666666666666
"(0.5, 0.2)",2.414066666666667
"(0.6, 0.2)",2.8593333333333333
"(0.7, 0.2)",3.3942666666666668
"(0.8, 0.2)",4.0456
"(0.9, 0.2)",4.568733333333333
"(1.0, 0.2)",4.775666666666667
"(0.0, 0.3)",1.3333333333333333
"(0.1, 0.3)",1.49
"(0.2, 0.3)",1.6407333333333334
"(0.3, 0.3)",1.8218
"(0.4, 0.3)",2.0563333333333333
"(0.5, 0.3)",2.3942
"(0.6, 0.3)",2.8468666666666667
"(0.7, 0.3)",3.4130666666666665
"(0.8, 0.3)",4.036266666666666
"(0.9, 0.3)",4.5606
"(1.0, 0.3)",4.783266666666667
"(0.0, 0.4)",1.3333333333333333
"(0.1, 0.4)",1.4836666666666667
"(0.2, 0.4)",1.6331333333333333
"(0.3, 0.4)",1.8054000000000001
"(0.4, 0.4)",2.058866666666667
"(0.5, 0.4)",2.3798
"(0.6, 0.4)",2.829266666666667
"(0.7, 0.4)",3.4063333333333334
"(0.8, 0.4)",4.044466666666667
"(0.9, 0.4)",4.5768
"(1.0, 0.4)",4.770333333333333
"(0.0, 0.5)",1.3333333333333333
"(0.1, 0.5)",1.4689333333333332
"(0.2, 0.5)",1.6199333333333334
"(0.3, 0.5)",1.7898
"(0.4, 0.5)",2.0422000000000002
"(0.5, 0.5)",2.3447333333333336
"(0.6, 0.5)",2.776866666666667
"(0.7, 0.5)",3.356
"(0.8, 0.5)",4.0218
"(0.9, 0.5)",4.534466666666667
"(1.0, 0.5)",4.754666666666667
"(0.0, 0.6)",1.3333333333333333
"(0.1, 0.6)",1.4662666666666666
"(0.2, 0.6)",1.5974666666666666
"(0.3, 0.6)",1.7603333333333333
"(0.4, 0.6)",2.002466666666667
"(0.5, 0.6)",2.3163333333333336
"(0.6, 0.6)",2.7536
"(0.7, 0.6)",3.3249333333333335
"(0.8, 0.6)",3.9986
"(0.9, 0.6)",4.5343333333333335
"(1.0, 0.6)",4.745733333333333
"(0.0, 0.7)",1.3333333333333333
"(0.1, 0.7)",1.4601333333333333
"(0.2, 0.7)",1.5852
"(0.3, 0.7)",1.7388000000000001
"(0.4, 0.7)",1.9680666666666666
"(0.5, 0.7)",2.2564
"(0.6, 0.7)",2.7135333333333334
"(0.7, 0.7)",3.2906666666666666
"(0.8, 0.7)",3.957333333333333
"(0.9, 0.7)",4.5066
"(1.0, 0.7)",4.710533333333333
"(0.0, 0.8)",1.3333333333333333
"(0.1, 0.8)",1.4584
"(0.2, 0.8)",1.5627333333333333
"(0.3, 0.8)",1.7228
"(0.4, 0.8)",1.9300666666666668
"(0.5, 0.8)",2.2387333333333332
"(0.6, 0.8)",2.6654666666666667
"(0.7, 0.8)",3.2387333333333332
"(0.8, 0.8)",3.876
"(0.9, 0.8)",4.4648666666666665
"(1.0, 0.8)",4.6802
"(0.0, 0.9)",1.3333333333333333
"(0.1, 0.9)",1.4538
"(0.2, 0.9)",1.569
"(0.3, 0.9)",1.7088
"(0.4, 0.9)",1.9148
"(0.5, 0.9)",2.1888
"(0.6, 0.9)",2.5955333333333335
"(0.7, 0.9)",3.1681333333333335
"(0.8, 0.9)",3.8116
"(0.9, 0.9)",4.4208
"(1.0, 0.9)",4.6390666666666664
"(0.0, 1.0)",1.3333333333333333
"(0.1, 1.0)",1.4582666666666666
"(0.2, 1.0)",1.5678
"(0.3, 1.0)",1.6984000000000001
"(0.4, 1.0)",1.8920000000000001
"(0.5, 1.0)",2.179066666666667
"(0.6, 1.0)",2.6032
"(0.7, 1.0)",3.159
"(0.8, 1.0)",3.7932
"(0.9, 1.0)",4.388
"(1.0, 1.0)",4.596466666666666
