phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.059
"(0.0, 0.2)",-0.073
"(0.0, 0.3)",-0.089
"(0.0, 0.4)",-0.134
"(0.0, 0.5)",-0.149
"(0.0, 0.6)",-0.28
"(0.0, 0.7)",-0.345
"(0.0, 0.8)",-0.43
"(0.0, 0.9)",-0.373
"(0.0, 1.0)",-0.324
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.059
"(0.1, 0.2)",-0.058
"(0.1, 0.3)",-0.091
"(0.1, 0.4)",-0.139
"(0.1, 0.5)",-0.182
"(0.1, 0.6)",-0.261
"(0.1, 0.7)",-0.337
"(0.1, 0.8)",-0.42
"(0.1, 0.9)",-0.389
"(0.1, 1.0)",-0.441
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.034
"(0.2, 0.2)",-0.104
"(0.2, 0.3)",-0.087
"(0.2, 0.4)",-0.154
"(0.2, 0.5)",-0.144
"(0.2, 0.6)",-0.291
"(0.2, 0.7)",-0.34
"(0.2, 0.8)",-0.373
"(0.2, 0.9)",-0.389
"(0.2, 1.0)",-0.353
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.072
"(0.3, 0.2)",-0.081
"(0.3, 0.3)",-0.123
"(0.3, 0.4)",-0.129
"(0.3, 0.5)",-0.185
"(0.3, 0.6)",-0.245
"(0.3, 0.7)",-0.377
"(0.3, 0.8)",-0.361
"(0.3, 0.9)",-0.346
"(0.3, 1.0)",-0.327
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.045
"(0.4, 0.2)",-0.076
"(0.4, 0.3)",-0.082
"(0.4, 0.4)",-0.117
"(0.4, 0.5)",-0.165
"(0.4, 0.6)",-0.255
"(0.4, 0.7)",-0.255
"(0.4, 0.8)",-0.358
"(0.4, 0.9)",-0.306
"(0.4, 1.0)",-0.3
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.069
"(0.5, 0.2)",-0.067
"(0.5, 0.3)",-0.114
"(0.5, 0.4)",-0.096
"(0.5, 0.5)",-0.211
"(0.5, 0.6)",-0.29
"(0.5, 0.7)",-0.281
"(0.5, 0.8)",-0.386
"(0.5, 0.9)",-0.338
"(0.5, 1.0)",-0.311
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.05
"(0.6, 0.2)",-0.057
"(0.6, 0.3)",-0.118
"(0.6, 0.4)",-0.095
"(0.6, 0.5)",-0.139
"(0.6, 0.6)",-0.219
"(0.6, 0.7)",-0.288
"(0.6, 0.8)",-0.29
"(0.6, 0.9)",-0.279
"(0.6, 1.0)",-0.295
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.068
"(0.7, 0.2)",-0.078
"(0.7, 0.3)",-0.084
"(0.7, 0.4)",-0.109
"(0.7, 0.5)",-0.111
"(0.7, 0.6)",-0.131
"(0.7, 0.7)",-0.286
"(0.7, 0.8)",-0.261
"(0.7, 0.9)",-0.195
"(0.7, 1.0)",-0.165
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.079
"(0.8, 0.2)",-0.01
"(0.8, 0.3)",-0.049
"(0.8, 0.4)",-0.091
"(0.8, 0.5)",-0.145
"(0.8, 0.6)",-0.13
"(0.8, 0.7)",-0.204
"(0.8, 0.8)",-0.155
"(0.8, 0.9)",-0.147
"(0.8, 1.0)",-0.127
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.054
"(0.9, 0.2)",-0.054
"(0.9, 0.3)",-0.105
"(0.9, 0.4)",-0.093
"(0.9, 0.5)",-0.111
"(0.9, 0.6)",-0.078
"(0.9, 0.7)",-0.097
"(0.9, 0.8)",-0.056
"(0.9, 0.9)",-0.053
"(0.9, 1.0)",-0.01
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.029
"(1.0, 0.2)",-0.041
"(1.0, 0.3)",-0.069
"(1.0, 0.4)",-0.071
"(1.0, 0.5)",-0.107
"(1.0, 0.6)",-0.124
"(1.0, 0.7)",-0.085
"(1.0, 0.8)",-0.101
"(1.0, 0.9)",-0.015
"(1.0, 1.0)",-0.008
