dispersion,suitors borda_mean,suitors borda_stdev,reviewers borda_mean,reviewers borda_stdev
0.0,7,0.0,8.733133333333333,0.41150721388083206
0.05,7.069066666666667,0.08559211678010628,8.6972,0.403423432662974
0.1,7.123066666666666,0.1251453875886018,8.678866666666666,0.4136988653545476
0.15,7.2056000000000004,0.16555779267690598,8.6356,0.42905717963545376
0.2,7.3002666666666665,0.19414158023308045,8.6178,0.4274618830249277
0.25,7.4372,0.24916397639220644,8.575466666666667,0.43648822533918213
0.3,7.5784,0.2716175712171117,8.5612,0.4617033161830188
0.35,7.762733333333333,0.32185453461550556,8.463866666666666,0.44567515288318804
0.4,7.963133333333333,0.37671753120944973,8.444266666666667,0.4731054167963719
0.45,8.2242,0.42311812121446135,8.3812,0.45191162570881505
0.5,8.502133333333333,0.44843541451100216,8.324266666666666,0.4695771957226445
0.55,8.8408,0.4951346241920995,8.241466666666666,0.4856344312348547
0.6,9.247466666666666,0.5537269445174582,8.154133333333334,0.47029267681788883
0.65,9.703,0.6084781755614403,8.096933333333332,0.48578450174711546
0.7,10.194266666666667,0.606195000841901,8.0262,0.47970512853593406
0.75,10.728,0.6611167049165692,7.9036,0.5069512749275873
0.8,11.215533333333333,0.6538327951324079,7.8376,0.5089255792797658
0.85,11.699066666666667,0.6037137283691476,7.747933333333333,0.4881650798092231
0.9,12.0682,0.5756659294881751,7.6568,0.4931026704215971
0.95,12.334866666666667,0.5348679581181793,7.607466666666666,0.5105905692392514
1.0,12.397533333333334,0.5242198964491586,7.593666666666667,0.5085586043675778
