dispersion,suitors_mean,suitors_max,suitors_min,reviewers_mean,reviewers_max,reviewers_min
0.0,-0.08733333333333332,0.5333333333333332,-0.9333333333333336,0,0,0
0.25,-0.09653333333333333,0.5999999999999996,-0.8666666666666663,-0.11546666666666666,0.7333333333333334,-0.8666666666666663
0.5,-0.06039999999999998,0.6666666666666661,-1.0666666666666664,-0.3328,1.1333333333333329,-2.2666666666666675
0.75,-0.02213333333333334,0.9333333333333336,-1.0666666666666673,-0.5468000000000001,1.2666666666666675,-2.2666666666666675
1.0,0.0005333333333333261,0.9333333333333336,-0.8666666666666663,-0.8645333333333334,1.1333333333333329,-3.5999999999999996
