phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.005
"(0.1, 0.2)",-0.011
"(0.1, 0.3)",-0.022
"(0.1, 0.4)",-0.023
"(0.1, 0.5)",-0.021
"(0.1, 0.6)",-0.023
"(0.1, 0.7)",-0.016
"(0.1, 0.8)",-0.019
"(0.1, 0.9)",-0.017
"(0.1, 1.0)",-0.01
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.017
"(0.2, 0.2)",-0.015
"(0.2, 0.3)",-0.027
"(0.2, 0.4)",-0.016
"(0.2, 0.5)",-0.041
"(0.2, 0.6)",-0.028
"(0.2, 0.7)",-0.034
"(0.2, 0.8)",-0.037
"(0.2, 0.9)",-0.012
"(0.2, 1.0)",-0.015
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.009
"(0.3, 0.2)",-0.013
"(0.3, 0.3)",-0.022
"(0.3, 0.4)",-0.031
"(0.3, 0.5)",-0.031
"(0.3, 0.6)",-0.037
"(0.3, 0.7)",-0.037
"(0.3, 0.8)",-0.006
"(0.3, 0.9)",-0.033
"(0.3, 1.0)",-0.026
"(0.4, 0.0)",0
"(0.4, 0.1)",0
"(0.4, 0.2)",-0.025
"(0.4, 0.3)",-0.04
"(0.4, 0.4)",-0.016
"(0.4, 0.5)",-0.028
"(0.4, 0.6)",-0.043
"(0.4, 0.7)",-0.029
"(0.4, 0.8)",-0.022
"(0.4, 0.9)",-0.016
"(0.4, 1.0)",-0.017
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.002
"(0.5, 0.2)",-0.031
"(0.5, 0.3)",-0.022
"(0.5, 0.4)",-0.037
"(0.5, 0.5)",-0.052
"(0.5, 0.6)",-0.045
"(0.5, 0.7)",-0.036
"(0.5, 0.8)",-0.061
"(0.5, 0.9)",-0.029
"(0.5, 1.0)",-0.036
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.026
"(0.6, 0.2)",-0.009
"(0.6, 0.3)",-0.032
"(0.6, 0.4)",-0.041
"(0.6, 0.5)",-0.049
"(0.6, 0.6)",-0.024
"(0.6, 0.7)",-0.043
"(0.6, 0.8)",-0.062
"(0.6, 0.9)",-0.054
"(0.6, 1.0)",-0.032
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.002
"(0.7, 0.2)",-0.039
"(0.7, 0.3)",-0.018
"(0.7, 0.4)",-0.042
"(0.7, 0.5)",-0.06
"(0.7, 0.6)",-0.066
"(0.7, 0.7)",-0.029
"(0.7, 0.8)",-0.048
"(0.7, 0.9)",-0.066
"(0.7, 1.0)",-0.028
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.013
"(0.8, 0.2)",0.006
"(0.8, 0.3)",-0.039
"(0.8, 0.4)",-0.016
"(0.8, 0.5)",-0.036
"(0.8, 0.6)",-0.045
"(0.8, 0.7)",-0.038
"(0.8, 0.8)",-0.025
"(0.8, 0.9)",-0.026
"(0.8, 1.0)",-0.028
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.01
"(0.9, 0.2)",0.001
"(0.9, 0.3)",0.018
"(0.9, 0.4)",-0.023
"(0.9, 0.5)",0.008
"(0.9, 0.6)",-0.035
"(0.9, 0.7)",0.041
"(0.9, 0.8)",-0.037
"(0.9, 0.9)",-0.012
"(0.9, 1.0)",0.003
"(1.0, 0.0)",0
"(1.0, 0.1)",0.008
"(1.0, 0.2)",-0.01
"(1.0, 0.3)",0.011
"(1.0, 0.4)",0.022
"(1.0, 0.5)",-0.009
"(1.0, 0.6)",0.023
"(1.0, 0.7)",-0.003
"(1.0, 0.8)",0.022
"(1.0, 0.9)",-0.017
"(1.0, 1.0)",-0.038
