phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.014
"(0.0, 0.2)",-0.084
"(0.0, 0.3)",-0.1
"(0.0, 0.4)",-0.102
"(0.0, 0.5)",-0.048
"(0.0, 0.6)",-0.022
"(0.0, 0.7)",-0.018
"(0.0, 0.8)",0
"(0.0, 0.9)",-0.004
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.072
"(0.1, 0.2)",-0.068
"(0.1, 0.3)",-0.088
"(0.1, 0.4)",-0.076
"(0.1, 0.5)",-0.13
"(0.1, 0.6)",-0.092
"(0.1, 0.7)",-0.064
"(0.1, 0.8)",-0.058
"(0.1, 0.9)",-0.026
"(0.1, 1.0)",-0.03
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.048
"(0.2, 0.2)",-0.118
"(0.2, 0.3)",-0.096
"(0.2, 0.4)",-0.184
"(0.2, 0.5)",-0.15
"(0.2, 0.6)",-0.158
"(0.2, 0.7)",-0.11
"(0.2, 0.8)",-0.098
"(0.2, 0.9)",-0.072
"(0.2, 1.0)",-0.048
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.056
"(0.3, 0.2)",-0.104
"(0.3, 0.3)",-0.156
"(0.3, 0.4)",-0.124
"(0.3, 0.5)",-0.164
"(0.3, 0.6)",-0.152
"(0.3, 0.7)",-0.106
"(0.3, 0.8)",-0.13
"(0.3, 0.9)",-0.082
"(0.3, 1.0)",-0.082
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.06
"(0.4, 0.2)",-0.088
"(0.4, 0.3)",-0.084
"(0.4, 0.4)",-0.172
"(0.4, 0.5)",-0.204
"(0.4, 0.6)",-0.152
"(0.4, 0.7)",-0.13
"(0.4, 0.8)",-0.094
"(0.4, 0.9)",-0.076
"(0.4, 1.0)",-0.064
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.062
"(0.5, 0.2)",-0.114
"(0.5, 0.3)",-0.064
"(0.5, 0.4)",-0.108
"(0.5, 0.5)",-0.132
"(0.5, 0.6)",-0.124
"(0.5, 0.7)",-0.146
"(0.5, 0.8)",-0.166
"(0.5, 0.9)",-0.068
"(0.5, 1.0)",-0.098
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.05
"(0.6, 0.2)",-0.022
"(0.6, 0.3)",-0.094
"(0.6, 0.4)",-0.05
"(0.6, 0.5)",-0.028
"(0.6, 0.6)",-0.072
"(0.6, 0.7)",-0.128
"(0.6, 0.8)",-0.082
"(0.6, 0.9)",-0.066
"(0.6, 1.0)",-0.064
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.044
"(0.7, 0.2)",-0.056
"(0.7, 0.3)",-0.058
"(0.7, 0.4)",-0.11
"(0.7, 0.5)",-0.11
"(0.7, 0.6)",-0.042
"(0.7, 0.7)",-0.06
"(0.7, 0.8)",-0.05
"(0.7, 0.9)",-0.06
"(0.7, 1.0)",-0.032
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.02
"(0.8, 0.2)",-0.012
"(0.8, 0.3)",-0.056
"(0.8, 0.4)",-0.106
"(0.8, 0.5)",-0.032
"(0.8, 0.6)",-0.084
"(0.8, 0.7)",-0.088
"(0.8, 0.8)",-0.004
"(0.8, 0.9)",-0.012
"(0.8, 1.0)",-0.044
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.012
"(0.9, 0.2)",-0.042
"(0.9, 0.3)",-0.036
"(0.9, 0.4)",-0.014
"(0.9, 0.5)",-0.01
"(0.9, 0.6)",-0.034
"(0.9, 0.7)",-0.042
"(0.9, 0.8)",-0.024
"(0.9, 0.9)",-0.032
"(0.9, 1.0)",-0.02
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.002
"(1.0, 0.2)",-0.03
"(1.0, 0.3)",-0.012
"(1.0, 0.4)",-0.052
"(1.0, 0.5)",0.006
"(1.0, 0.6)",-0.01
"(1.0, 0.7)",0.018
"(1.0, 0.8)",-0.004
"(1.0, 0.9)",0.01
"(1.0, 1.0)",-0.056
