phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.009
"(0.1, 0.2)",-0.01
"(0.1, 0.3)",-0.007
"(0.1, 0.4)",-0.006
"(0.1, 0.5)",-0.006
"(0.1, 0.6)",-0.007
"(0.1, 0.7)",-0.003
"(0.1, 0.8)",0.004
"(0.1, 0.9)",-0.008
"(0.1, 1.0)",-0.004
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.011
"(0.2, 0.2)",-0.021
"(0.2, 0.3)",-0.033
"(0.2, 0.4)",0.008
"(0.2, 0.5)",0.01
"(0.2, 0.6)",-0.012
"(0.2, 0.7)",-0.003
"(0.2, 0.8)",0.004
"(0.2, 0.9)",0.011
"(0.2, 1.0)",0
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.021
"(0.3, 0.2)",-0.017
"(0.3, 0.3)",-0.019
"(0.3, 0.4)",-0.015
"(0.3, 0.5)",-0.006
"(0.3, 0.6)",-0.022
"(0.3, 0.7)",0.002
"(0.3, 0.8)",-0.003
"(0.3, 0.9)",-0.006
"(0.3, 1.0)",-0.004
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.034
"(0.4, 0.2)",-0.021
"(0.4, 0.3)",-0.022
"(0.4, 0.4)",-0.026
"(0.4, 0.5)",-0.01
"(0.4, 0.6)",-0.017
"(0.4, 0.7)",-0.011
"(0.4, 0.8)",-0.01
"(0.4, 0.9)",0.005
"(0.4, 1.0)",0
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.031
"(0.5, 0.2)",-0.019
"(0.5, 0.3)",-0.028
"(0.5, 0.4)",-0.019
"(0.5, 0.5)",-0.005
"(0.5, 0.6)",-0.026
"(0.5, 0.7)",-0.012
"(0.5, 0.8)",-0.01
"(0.5, 0.9)",0.017
"(0.5, 1.0)",0.004
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.012
"(0.6, 0.2)",-0.043
"(0.6, 0.3)",-0.031
"(0.6, 0.4)",-0.015
"(0.6, 0.5)",-0.011
"(0.6, 0.6)",0.004
"(0.6, 0.7)",-0.012
"(0.6, 0.8)",0.001
"(0.6, 0.9)",-0.003
"(0.6, 1.0)",0.024
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.025
"(0.7, 0.2)",-0.048
"(0.7, 0.3)",-0.041
"(0.7, 0.4)",-0.025
"(0.7, 0.5)",-0.04
"(0.7, 0.6)",-0.029
"(0.7, 0.7)",-0.011
"(0.7, 0.8)",-0.018
"(0.7, 0.9)",0.006
"(0.7, 1.0)",-0.011
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.018
"(0.8, 0.2)",-0.023
"(0.8, 0.3)",-0.033
"(0.8, 0.4)",-0.001
"(0.8, 0.5)",-0.029
"(0.8, 0.6)",-0.007
"(0.8, 0.7)",-0.029
"(0.8, 0.8)",-0.006
"(0.8, 0.9)",-0.027
"(0.8, 1.0)",0.004
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.007
"(0.9, 0.2)",-0.012
"(0.9, 0.3)",-0.007
"(0.9, 0.4)",-0.02
"(0.9, 0.5)",-0.017
"(0.9, 0.6)",0.005
"(0.9, 0.7)",-0.011
"(0.9, 0.8)",-0.025
"(0.9, 0.9)",0.001
"(0.9, 1.0)",0.003
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.01
"(1.0, 0.2)",-0.028
"(1.0, 0.3)",-0.017
"(1.0, 0.4)",-0.023
"(1.0, 0.5)",-0.029
"(1.0, 0.6)",-0.006
"(1.0, 0.7)",-0.025
"(1.0, 0.8)",-0.019
"(1.0, 0.9)",0.001
"(1.0, 1.0)",0.018
