phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.0074
"(0.1, 0.2)",-0.008
"(0.1, 0.3)",-0.0072
"(0.1, 0.4)",-0.007
"(0.1, 0.5)",-0.0049
"(0.1, 0.6)",-0.0039
"(0.1, 0.7)",-0.0003
"(0.1, 0.8)",0.0004
"(0.1, 0.9)",0.001
"(0.1, 1.0)",0.0022
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.0192
"(0.2, 0.2)",-0.023
"(0.2, 0.3)",-0.0122
"(0.2, 0.4)",-0.0087
"(0.2, 0.5)",-0.0071
"(0.2, 0.6)",-0.0063
"(0.2, 0.7)",0.0009
"(0.2, 0.8)",-0.0017
"(0.2, 0.9)",-0.0008
"(0.2, 1.0)",0.0005
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.0205
"(0.3, 0.2)",-0.0247
"(0.3, 0.3)",-0.0158
"(0.3, 0.4)",-0.0172
"(0.3, 0.5)",-0.0172
"(0.3, 0.6)",-0.0075
"(0.3, 0.7)",-0.0064
"(0.3, 0.8)",-0.0007
"(0.3, 0.9)",-0.0002
"(0.3, 1.0)",-0.0015
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.0247
"(0.4, 0.2)",-0.0312
"(0.4, 0.3)",-0.0213
"(0.4, 0.4)",-0.0282
"(0.4, 0.5)",-0.0178
"(0.4, 0.6)",-0.013
"(0.4, 0.7)",-0.0092
"(0.4, 0.8)",0.0012
"(0.4, 0.9)",0.0005
"(0.4, 1.0)",0.0013
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.0247
"(0.5, 0.2)",-0.032
"(0.5, 0.3)",-0.0256
"(0.5, 0.4)",-0.027
"(0.5, 0.5)",-0.0194
"(0.5, 0.6)",-0.0182
"(0.5, 0.7)",-0.0044
"(0.5, 0.8)",-0.0033
"(0.5, 0.9)",0.0014
"(0.5, 1.0)",0.0045
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.0226
"(0.6, 0.2)",-0.0322
"(0.6, 0.3)",-0.0269
"(0.6, 0.4)",-0.0324
"(0.6, 0.5)",-0.0268
"(0.6, 0.6)",-0.0234
"(0.6, 0.7)",-0.0107
"(0.6, 0.8)",0.0017
"(0.6, 0.9)",-0.0026
"(0.6, 1.0)",-0.0025
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.0203
"(0.7, 0.2)",-0.0306
"(0.7, 0.3)",-0.0296
"(0.7, 0.4)",-0.0264
"(0.7, 0.5)",-0.0236
"(0.7, 0.6)",-0.0257
"(0.7, 0.7)",-0.0082
"(0.7, 0.8)",-0.008
"(0.7, 0.9)",0.003
"(0.7, 1.0)",-0.0025
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.0173
"(0.8, 0.2)",-0.0236
"(0.8, 0.3)",-0.0237
"(0.8, 0.4)",-0.0297
"(0.8, 0.5)",-0.0211
"(0.8, 0.6)",-0.0214
"(0.8, 0.7)",-0.0146
"(0.8, 0.8)",-0.009
"(0.8, 0.9)",-0.0044
"(0.8, 1.0)",0.0005
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.0134
"(0.9, 0.2)",-0.0196
"(0.9, 0.3)",-0.0197
"(0.9, 0.4)",-0.0207
"(0.9, 0.5)",-0.0205
"(0.9, 0.6)",-0.0175
"(0.9, 0.7)",-0.0165
"(0.9, 0.8)",-0.0094
"(0.9, 0.9)",0.0048
"(0.9, 1.0)",0.0091
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.0093
"(1.0, 0.2)",-0.0152
"(1.0, 0.3)",-0.0199
"(1.0, 0.4)",-0.0173
"(1.0, 0.5)",-0.0239
"(1.0, 0.6)",-0.0117
"(1.0, 0.7)",-0.0148
"(1.0, 0.8)",-0.0005
"(1.0, 0.9)",0.0008
"(1.0, 1.0)",-0.0029
