phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.042
"(0.1, 0.1)",-0.029
"(0.1, 0.2)",-0.029
"(0.1, 0.3)",-0.036
"(0.1, 0.4)",-0.039
"(0.1, 0.5)",-0.034
"(0.1, 0.6)",-0.054
"(0.1, 0.7)",-0.055
"(0.1, 0.8)",-0.061
"(0.1, 0.9)",-0.069
"(0.1, 1.0)",-0.066
"(0.2, 0.0)",-0.042
"(0.2, 0.1)",-0.032
"(0.2, 0.2)",-0.053
"(0.2, 0.3)",-0.07
"(0.2, 0.4)",-0.037
"(0.2, 0.5)",-0.053
"(0.2, 0.6)",-0.064
"(0.2, 0.7)",-0.056
"(0.2, 0.8)",-0.086
"(0.2, 0.9)",-0.073
"(0.2, 1.0)",-0.085
"(0.3, 0.0)",-0.058
"(0.3, 0.1)",-0.053
"(0.3, 0.2)",-0.078
"(0.3, 0.3)",-0.065
"(0.3, 0.4)",-0.079
"(0.3, 0.5)",-0.078
"(0.3, 0.6)",-0.088
"(0.3, 0.7)",-0.096
"(0.3, 0.8)",-0.102
"(0.3, 0.9)",-0.1
"(0.3, 1.0)",-0.092
"(0.4, 0.0)",-0.104
"(0.4, 0.1)",-0.09
"(0.4, 0.2)",-0.076
"(0.4, 0.3)",-0.1
"(0.4, 0.4)",-0.077
"(0.4, 0.5)",-0.092
"(0.4, 0.6)",-0.135
"(0.4, 0.7)",-0.102
"(0.4, 0.8)",-0.138
"(0.4, 0.9)",-0.118
"(0.4, 1.0)",-0.143
"(0.5, 0.0)",-0.085
"(0.5, 0.1)",-0.093
"(0.5, 0.2)",-0.077
"(0.5, 0.3)",-0.115
"(0.5, 0.4)",-0.091
"(0.5, 0.5)",-0.129
"(0.5, 0.6)",-0.139
"(0.5, 0.7)",-0.156
"(0.5, 0.8)",-0.145
"(0.5, 0.9)",-0.148
"(0.5, 1.0)",-0.131
"(0.6, 0.0)",-0.172
"(0.6, 0.1)",-0.122
"(0.6, 0.2)",-0.14
"(0.6, 0.3)",-0.184
"(0.6, 0.4)",-0.103
"(0.6, 0.5)",-0.163
"(0.6, 0.6)",-0.154
"(0.6, 0.7)",-0.171
"(0.6, 0.8)",-0.173
"(0.6, 0.9)",-0.154
"(0.6, 1.0)",-0.193
"(0.7, 0.0)",-0.125
"(0.7, 0.1)",-0.139
"(0.7, 0.2)",-0.154
"(0.7, 0.3)",-0.141
"(0.7, 0.4)",-0.194
"(0.7, 0.5)",-0.174
"(0.7, 0.6)",-0.174
"(0.7, 0.7)",-0.212
"(0.7, 0.8)",-0.166
"(0.7, 0.9)",-0.222
"(0.7, 1.0)",-0.19
"(0.8, 0.0)",-0.16
"(0.8, 0.1)",-0.142
"(0.8, 0.2)",-0.097
"(0.8, 0.3)",-0.055
"(0.8, 0.4)",-0.163
"(0.8, 0.5)",-0.075
"(0.8, 0.6)",-0.155
"(0.8, 0.7)",-0.16
"(0.8, 0.8)",-0.192
"(0.8, 0.9)",-0.164
"(0.8, 1.0)",-0.208
"(0.9, 0.0)",-0.065
"(0.9, 0.1)",-0.063
"(0.9, 0.2)",-0.039
"(0.9, 0.3)",-0.031
"(0.9, 0.4)",-0.067
"(0.9, 0.5)",-0.061
"(0.9, 0.6)",-0.087
"(0.9, 0.7)",-0.065
"(0.9, 0.8)",-0.043
"(0.9, 0.9)",-0.021
"(0.9, 1.0)",-0.047
"(1.0, 0.0)",-0.015
"(1.0, 0.1)",-0.037
"(1.0, 0.2)",-0.034
"(1.0, 0.3)",0.011
"(1.0, 0.4)",0.026
"(1.0, 0.5)",-0.007
"(1.0, 0.6)",0.009
"(1.0, 0.7)",0.003
"(1.0, 0.8)",-0.005
"(1.0, 0.9)",0.031
"(1.0, 1.0)",-0.051
