dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,9.5,0.0,199.361075,0.03189957212910872
0.2,8.9859,0.04587879288259048,199.38175,0.05043935752840988
0.4,8.075275,0.05792159342463299,199.415,0.06942039987778817
0.6,6.307375,0.12444998944852251,199.443625,0.06928510760880353
0.8,2.990425,0.14894793299144585,199.4671,0.08880144688965946
1.0,0.3328,0.07011559719275712,199.48255,0.08486172651002673
