dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,9.5,0.0,198.984725,0.08194440635164316
0.2,8.9941,0.037056331674515844,199.086575,0.11060705712502368
0.4,8.087525,0.07093130034538264,199.1815,0.12902558277373158
0.6,6.3205,0.10848241490414172,199.28735,0.1327457792895569
0.8,2.996025,0.15502040229035216,199.3842,0.1559521423612726
1.0,0.33575,0.0725905042903775,199.438475,0.15012322169444373
