phi_men,phi_women
"(0.0, 0.0)",-0.20000000000000007
"(0.1, 0.0)",-0.17160000000000006
"(0.2, 0.0)",-0.14140000000000005
"(0.3, 0.0)",-0.10353333333333337
"(0.4, 0.0)",-0.06440000000000003
"(0.5, 0.0)",-0.024466666666666678
"(0.6, 0.0)",0.013066666666666657
"(0.7, 0.0)",0.050799999999999984
"(0.8, 0.0)",0.08246666666666665
"(0.9, 0.0)",0.09813333333333331
"(1.0, 0.0)",0.10273333333333332
"(0.0, 0.1)",-0.22920000000000007
"(0.1, 0.1)",-0.20186666666666672
"(0.2, 0.1)",-0.16293333333333337
"(0.3, 0.1)",-0.12360000000000003
"(0.4, 0.1)",-0.0816
"(0.5, 0.1)",-0.04300000000000001
"(0.6, 0.1)",0.002333333333333326
"(0.7, 0.1)",0.04246666666666665
"(0.8, 0.1)",0.07473333333333332
"(0.9, 0.1)",0.09793333333333332
"(1.0, 0.1)",0.10486666666666665
"(0.0, 0.2)",-0.2511333333333334
"(0.1, 0.2)",-0.2227333333333334
"(0.2, 0.2)",-0.19260000000000002
"(0.3, 0.2)",-0.15473333333333336
"(0.4, 0.2)",-0.10833333333333334
"(0.5, 0.2)",-0.060866666666666666
"(0.6, 0.2)",-0.01326666666666667
"(0.7, 0.2)",0.031333333333333324
"(0.8, 0.2)",0.06126666666666666
"(0.9, 0.2)",0.08799999999999998
"(1.0, 0.2)",0.10306666666666664
"(0.0, 0.3)",-0.2783333333333334
"(0.1, 0.3)",-0.2572666666666667
"(0.2, 0.3)",-0.22373333333333337
"(0.3, 0.3)",-0.1898
"(0.4, 0.3)",-0.15286666666666668
"(0.5, 0.3)",-0.10833333333333332
"(0.6, 0.3)",-0.05106666666666666
"(0.7, 0.3)",-0.0020000000000000005
"(0.8, 0.3)",0.04346666666666666
"(0.9, 0.3)",0.07259999999999998
"(1.0, 0.3)",0.07846666666666666
"(0.0, 0.4)",-0.3055333333333334
"(0.1, 0.4)",-0.2816
"(0.2, 0.4)",-0.25980000000000003
"(0.3, 0.4)",-0.23106666666666667
"(0.4, 0.4)",-0.18686666666666665
"(0.5, 0.4)",-0.14773333333333333
"(0.6, 0.4)",-0.08913333333333333
"(0.7, 0.4)",-0.04586666666666666
"(0.8, 0.4)",0.010333333333333332
"(0.9, 0.4)",0.037933333333333326
"(1.0, 0.4)",0.04726666666666666
"(0.0, 0.5)",-0.32160000000000005
"(0.1, 0.5)",-0.31493333333333334
"(0.2, 0.5)",-0.296
"(0.3, 0.5)",-0.2729333333333333
"(0.4, 0.5)",-0.22926666666666665
"(0.5, 0.5)",-0.19393333333333332
"(0.6, 0.5)",-0.13586666666666666
"(0.7, 0.5)",-0.095
"(0.8, 0.5)",-0.03306666666666667
"(0.9, 0.5)",-0.0005333333333333373
"(1.0, 0.5)",0.01926666666666666
"(0.0, 0.6)",-0.3467333333333334
"(0.1, 0.6)",-0.3412666666666667
"(0.2, 0.6)",-0.34273333333333333
"(0.3, 0.6)",-0.32386666666666664
"(0.4, 0.6)",-0.28619999999999995
"(0.5, 0.6)",-0.2638
"(0.6, 0.6)",-0.212
"(0.7, 0.6)",-0.16213333333333332
"(0.8, 0.6)",-0.10520000000000002
"(0.9, 0.6)",-0.07600000000000001
"(1.0, 0.6)",-0.037200000000000004
"(0.0, 0.7)",-0.36100000000000004
"(0.1, 0.7)",-0.37233333333333335
"(0.2, 0.7)",-0.3747333333333333
"(0.3, 0.7)",-0.36666666666666664
"(0.4, 0.7)",-0.34406666666666663
"(0.5, 0.7)",-0.3041333333333333
"(0.6, 0.7)",-0.27113333333333334
"(0.7, 0.7)",-0.21773333333333336
"(0.8, 0.7)",-0.1718
"(0.9, 0.7)",-0.1272
"(1.0, 0.7)",-0.11300000000000002
"(0.0, 0.8)",-0.37573333333333336
"(0.1, 0.8)",-0.38753333333333334
"(0.2, 0.8)",-0.38886666666666664
"(0.3, 0.8)",-0.3915333333333333
"(0.4, 0.8)",-0.3707333333333333
"(0.5, 0.8)",-0.3656
"(0.6, 0.8)",-0.33326666666666666
"(0.7, 0.8)",-0.2936666666666667
"(0.8, 0.8)",-0.26020000000000004
"(0.9, 0.8)",-0.20720000000000002
"(1.0, 0.8)",-0.2126
"(0.0, 0.9)",-0.3824666666666667
"(0.1, 0.9)",-0.40040000000000003
"(0.2, 0.9)",-0.41359999999999997
"(0.3, 0.9)",-0.4201333333333333
"(0.4, 0.9)",-0.41806666666666664
"(0.5, 0.9)",-0.39826666666666666
"(0.6, 0.9)",-0.37653333333333333
"(0.7, 0.9)",-0.3516
"(0.8, 0.9)",-0.30133333333333334
"(0.9, 0.9)",-0.26266666666666666
"(1.0, 0.9)",-0.25353333333333333
"(0.0, 1.0)",-0.387
"(0.1, 1.0)",-0.4104
"(0.2, 1.0)",-0.41633333333333333
"(0.3, 1.0)",-0.42593333333333333
"(0.4, 1.0)",-0.4241333333333333
"(0.5, 1.0)",-0.42033333333333334
"(0.6, 1.0)",-0.38820000000000005
"(0.7, 1.0)",-0.3684666666666667
"(0.8, 1.0)",-0.33380000000000004
"(0.9, 1.0)",-0.2884666666666667
"(1.0, 1.0)",-0.2708666666666667
