phi_men,phi_women
"(0.0, 0.0)",0.6
"(0.1, 0.0)",0.6533333333333333
"(0.2, 0.0)",0.7081999999999999
"(0.3, 0.0)",0.7694
"(0.4, 0.0)",0.8274666666666667
"(0.5, 0.0)",0.8862
"(0.6, 0.0)",0.9338666666666666
"(0.7, 0.0)",0.9788
"(0.8, 0.0)",1.0140666666666667
"(0.9, 0.0)",1.0309333333333333
"(1.0, 0.0)",1.0359333333333334
"(0.0, 0.1)",0.6
"(0.1, 0.1)",0.6520666666666667
"(0.2, 0.1)",0.7075333333333333
"(0.3, 0.1)",0.7718
"(0.4, 0.1)",0.8347333333333333
"(0.5, 0.1)",0.8914666666666666
"(0.6, 0.1)",0.9492666666666667
"(0.7, 0.1)",1.0002
"(0.8, 0.1)",1.0396
"(0.9, 0.1)",1.0679333333333334
"(1.0, 0.1)",1.0748666666666666
"(0.0, 0.2)",0.6
"(0.1, 0.2)",0.6507333333333333
"(0.2, 0.2)",0.7076
"(0.3, 0.2)",0.7694666666666666
"(0.4, 0.2)",0.8392666666666667
"(0.5, 0.2)",0.9038
"(0.6, 0.2)",0.9684666666666667
"(0.7, 0.2)",1.0317333333333334
"(0.8, 0.2)",1.0682666666666667
"(0.9, 0.2)",1.1065333333333334
"(1.0, 0.2)",1.1162666666666667
"(0.0, 0.3)",0.6
"(0.1, 0.3)",0.6501333333333333
"(0.2, 0.3)",0.7065333333333333
"(0.3, 0.3)",0.7689333333333334
"(0.4, 0.3)",0.8314
"(0.5, 0.3)",0.9089333333333334
"(0.6, 0.3)",0.9826666666666667
"(0.7, 0.3)",1.0496666666666667
"(0.8, 0.3)",1.1069333333333333
"(0.9, 0.3)",1.1439333333333332
"(1.0, 0.3)",1.1476666666666666
"(0.0, 0.4)",0.6
"(0.1, 0.4)",0.6517333333333333
"(0.2, 0.4)",0.7027333333333333
"(0.3, 0.4)",0.768
"(0.4, 0.4)",0.8372
"(0.5, 0.4)",0.9103333333333333
"(0.6, 0.4)",1.003
"(0.7, 0.4)",1.0737333333333332
"(0.8, 0.4)",1.1584666666666665
"(0.9, 0.4)",1.1965333333333332
"(1.0, 0.4)",1.2105333333333332
"(0.0, 0.5)",0.6
"(0.1, 0.5)",0.6472666666666667
"(0.2, 0.5)",0.7071333333333333
"(0.3, 0.5)",0.7696
"(0.4, 0.5)",0.8493333333333334
"(0.5, 0.5)",0.9356
"(0.6, 0.5)",1.0175333333333334
"(0.7, 0.5)",1.1046
"(0.8, 0.5)",1.1918
"(0.9, 0.5)",1.2599333333333333
"(1.0, 0.5)",1.2686666666666666
"(0.0, 0.6)",0.6
"(0.1, 0.6)",0.6474666666666666
"(0.2, 0.6)",0.7012666666666667
"(0.3, 0.6)",0.7716666666666666
"(0.4, 0.6)",0.8462666666666666
"(0.5, 0.6)",0.9324666666666667
"(0.6, 0.6)",1.0359333333333334
"(0.7, 0.6)",1.1564666666666668
"(0.8, 0.6)",1.2484
"(0.9, 0.6)",1.3131333333333333
"(1.0, 0.6)",1.3616
"(0.0, 0.7)",0.6
"(0.1, 0.7)",0.6457999999999999
"(0.2, 0.7)",0.7057333333333333
"(0.3, 0.7)",0.7746
"(0.4, 0.7)",0.8498
"(0.5, 0.7)",0.9506666666666667
"(0.6, 0.7)",1.0605333333333333
"(0.7, 0.7)",1.1882666666666666
"(0.8, 0.7)",1.3226
"(0.9, 0.7)",1.3978666666666666
"(1.0, 0.7)",1.4404
"(0.0, 0.8)",0.6
"(0.1, 0.8)",0.6487999999999999
"(0.2, 0.8)",0.7076
"(0.3, 0.8)",0.7744666666666666
"(0.4, 0.8)",0.8748666666666667
"(0.5, 0.8)",0.9648
"(0.6, 0.8)",1.0822
"(0.7, 0.8)",1.2384666666666666
"(0.8, 0.8)",1.3666666666666667
"(0.9, 0.8)",1.453
"(1.0, 0.8)",1.5349333333333333
"(0.0, 0.9)",0.6
"(0.1, 0.9)",0.6536
"(0.2, 0.9)",0.7124
"(0.3, 0.9)",0.7759333333333334
"(0.4, 0.9)",0.8618
"(0.5, 0.9)",0.9812666666666666
"(0.6, 0.9)",1.0989333333333333
"(0.7, 0.9)",1.2436
"(0.8, 0.9)",1.4028666666666667
"(0.9, 0.9)",1.5360666666666667
"(1.0, 0.9)",1.5711333333333333
"(0.0, 1.0)",0.6
"(0.1, 1.0)",0.6546
"(0.2, 1.0)",0.7036
"(0.3, 1.0)",0.7797333333333333
"(0.4, 1.0)",0.8659333333333333
"(0.5, 1.0)",0.9746666666666667
"(0.6, 1.0)",1.1002
"(0.7, 1.0)",1.2578666666666667
"(0.8, 1.0)",1.4311333333333334
"(0.9, 1.0)",1.5463333333333333
"(1.0, 1.0)",1.6008
