phi_men,phi_women
"(0.0, 0.0)",0.8
"(0.1, 0.0)",0.8249333333333334
"(0.2, 0.0)",0.8496
"(0.3, 0.0)",0.8729333333333333
"(0.4, 0.0)",0.8918666666666667
"(0.5, 0.0)",0.9106666666666667
"(0.6, 0.0)",0.9208000000000001
"(0.7, 0.0)",0.928
"(0.8, 0.0)",0.9316
"(0.9, 0.0)",0.9328
"(1.0, 0.0)",0.9332
"(0.0, 0.1)",0.8292
"(0.1, 0.1)",0.8539333333333333
"(0.2, 0.1)",0.8704666666666667
"(0.3, 0.1)",0.8954
"(0.4, 0.1)",0.9163333333333333
"(0.5, 0.1)",0.9344666666666667
"(0.6, 0.1)",0.9469333333333333
"(0.7, 0.1)",0.9577333333333333
"(0.8, 0.1)",0.9648666666666667
"(0.9, 0.1)",0.97
"(1.0, 0.1)",0.97
"(0.0, 0.2)",0.8511333333333334
"(0.1, 0.2)",0.8734666666666667
"(0.2, 0.2)",0.9002
"(0.3, 0.2)",0.9242
"(0.4, 0.2)",0.9476
"(0.5, 0.2)",0.9646666666666667
"(0.6, 0.2)",0.9817333333333333
"(0.7, 0.2)",1.0004
"(0.8, 0.2)",1.007
"(0.9, 0.2)",1.0185333333333333
"(1.0, 0.2)",1.0132
"(0.0, 0.3)",0.8783333333333334
"(0.1, 0.3)",0.9074
"(0.2, 0.3)",0.9302666666666667
"(0.3, 0.3)",0.9587333333333333
"(0.4, 0.3)",0.9842666666666666
"(0.5, 0.3)",1.0172666666666668
"(0.6, 0.3)",1.0337333333333334
"(0.7, 0.3)",1.0516666666666667
"(0.8, 0.3)",1.0634666666666666
"(0.9, 0.3)",1.0713333333333332
"(1.0, 0.3)",1.0692
"(0.0, 0.4)",0.9055333333333333
"(0.1, 0.4)",0.9333333333333333
"(0.2, 0.4)",0.9625333333333334
"(0.3, 0.4)",0.9990666666666667
"(0.4, 0.4)",1.0240666666666667
"(0.5, 0.4)",1.0580666666666667
"(0.6, 0.4)",1.0921333333333334
"(0.7, 0.4)",1.1196
"(0.8, 0.4)",1.1481333333333332
"(0.9, 0.4)",1.1586
"(1.0, 0.4)",1.1632666666666667
"(0.0, 0.5)",0.9216
"(0.1, 0.5)",0.9622
"(0.2, 0.5)",1.0031333333333334
"(0.3, 0.5)",1.0425333333333333
"(0.4, 0.5)",1.0786
"(0.5, 0.5)",1.1295333333333333
"(0.6, 0.5)",1.1534
"(0.7, 0.5)",1.1996
"(0.8, 0.5)",1.2248666666666665
"(0.9, 0.5)",1.2604666666666666
"(1.0, 0.5)",1.2494
"(0.0, 0.6)",0.9467333333333333
"(0.1, 0.6)",0.9887333333333334
"(0.2, 0.6)",1.044
"(0.3, 0.6)",1.0955333333333332
"(0.4, 0.6)",1.1324666666666667
"(0.5, 0.6)",1.1962666666666666
"(0.6, 0.6)",1.2479333333333333
"(0.7, 0.6)",1.3186
"(0.8, 0.6)",1.3536
"(0.9, 0.6)",1.3891333333333333
"(1.0, 0.6)",1.3988
"(0.0, 0.7)",0.961
"(0.1, 0.7)",1.0181333333333333
"(0.2, 0.7)",1.0804666666666667
"(0.3, 0.7)",1.1412666666666667
"(0.4, 0.7)",1.1938666666666666
"(0.5, 0.7)",1.2548
"(0.6, 0.7)",1.3316666666666666
"(0.7, 0.7)",1.406
"(0.8, 0.7)",1.4944
"(0.9, 0.7)",1.5250666666666666
"(1.0, 0.7)",1.5534000000000001
"(0.0, 0.8)",0.9757333333333333
"(0.1, 0.8)",1.0363333333333333
"(0.2, 0.8)",1.0964666666666667
"(0.3, 0.8)",1.166
"(0.4, 0.8)",1.2456
"(0.5, 0.8)",1.3304
"(0.6, 0.8)",1.4154666666666667
"(0.7, 0.8)",1.5321333333333333
"(0.8, 0.8)",1.6268666666666667
"(0.9, 0.8)",1.6602000000000001
"(1.0, 0.8)",1.7475333333333334
"(0.0, 0.9)",0.9824666666666667
"(0.1, 0.9)",1.054
"(0.2, 0.9)",1.126
"(0.3, 0.9)",1.1960666666666666
"(0.4, 0.9)",1.2798666666666667
"(0.5, 0.9)",1.3795333333333333
"(0.6, 0.9)",1.4754666666666667
"(0.7, 0.9)",1.5952
"(0.8, 0.9)",1.7042
"(0.9, 0.9)",1.7987333333333333
"(1.0, 0.9)",1.8246666666666667
"(0.0, 1.0)",0.987
"(0.1, 1.0)",1.065
"(0.2, 1.0)",1.1199333333333332
"(0.3, 1.0)",1.2056666666666667
"(0.4, 1.0)",1.2900666666666667
"(0.5, 1.0)",1.395
"(0.6, 1.0)",1.4884
"(0.7, 1.0)",1.6263333333333334
"(0.8, 1.0)",1.7649333333333335
"(0.9, 1.0)",1.8348
"(1.0, 1.0)",1.8716666666666666
