dispersion,suitors_mean,suitors_stdev,reviewers_mean,reviewers_stdev
0.0,-0.11653333333333335,0.35309804242765713,0,0.0
0.25,-0.15959999999999996,0.39914607136194946,-0.08560000000000001,0.2576925511181951
0.5,-0.1177333333333334,0.42842263494180977,-0.20933333333333334,0.4629030407298061
0.75,-0.05693333333333338,0.5507375836042159,-0.5090666666666667,0.7539977443801766
1.0,0.009999999999999993,0.5881464758021094,-0.7737333333333333,0.8224818224447636
