dispersion,suitors_mean,suitors_stdev,reviewers_mean,reviewers_stdev
0.0,-0.07840000000000003,0.4582455384426134,0,0.0
0.25,-0.04746666666666673,0.4401020913523777,-0.016266666666666662,0.21743698427062003
0.5,-0.012800000000000008,0.4933182398528794,-0.07493333333333335,0.4381324305733449
0.75,-0.06626666666666665,0.5763310579085195,-0.20813333333333334,0.856611719735311
1.0,-0.02600000000000002,0.6901601890993712,-0.32466666666666666,1.0353474456001066
