dispersion,suitors_mean,suitors_stdev,reviewers_mean,reviewers_stdev
0.0,-0.09613333333333328,0.49563957498134315,0,0.0
0.25,-0.09786666666666669,0.519600140868494,-0.039333333333333324,0.24173627864344296
0.5,-0.13133333333333333,0.5705653928453805,-0.09533333333333335,0.4816892083400946
0.75,-0.01933333333333332,0.6990590743285036,-0.33693333333333336,0.7869427750451267
1.0,0.010266666666666657,0.926307855736044,-0.6277333333333334,1.0014261573862522
