dispersion,mean,stddev
2,0.151,5.105317155991708
3,-0.217,7.147656958752288
4,-0.299,7.831917896526874
5,-0.134,8.03446305589842
6,-0.034,8.547742854573242
7,-0.3,8.520011184886473
8,0.096,8.663130717808304
9,0.092,8.523390416036579
10,-0.198,8.38541061076386
