dispersion,mean,stddev
2,0.794,1.3217632602824398
3,2.12,1.9711343793569647
4,4.268,2.7164193099990053
5,7.176,3.3465538761076865
6,11.174,3.9642343912308258
7,16.32,4.7339646008059
8,21.582,5.873011197081279
9,29.064,6.033631860401636
10,36.428,6.849134052896694
11,44.556,7.39704647769543
12,53.74,8.160980529716563
13,66.552,8.052887307542305
14,80.966,8.09171153657756
15,82.336,7.855859791654397
