dispersion,mean,stddev
2,0.034,1.7860666376241492
3,0.274,3.3466586506729548
4,0.78,4.473210212991293
5,1.305,5.580960680933178
6,2.441,7.682417493116248
7,4.581,9.056901593065172
8,7.448,11.080707471911623
9,12.615,13.555608784910014
10,19.736,16.033757681385403
11,28.483,18.516224279306016
12,39.238,20.660208135452077
13,52.558,19.476035324263304
14,62.837,15.794679575822451
15,64.917,13.733999189374293
