dispersion,mean,stddev
2,0.508,4.366700372625603
3,-0.284,7.02581441089021
4,-0.504,7.297430299629857
5,-0.388,7.746578273657331
6,-0.138,8.481440069428222
7,-0.146,8.409883249638195
8,0.492,9.008898740302616
