dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,-0.10110000000000005,0.052529837600965766,0.0,0.0
0.25,-0.09230000000000003,0.05724049918960129,-0.035600000000000735,0.08781661332434586
0.5,-0.09330000000000002,0.055140866437834904,-0.15739999999999965,0.2255973887663192
0.75,-0.08170000000000005,0.05750810219596729,-0.8139000000000004,0.5757593054200493
1.0,-0.00599999999999997,0.03728134908904177,-0.34480000000000033,0.9301085849501542
