dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,-0.021400000000000016,0.030977998057272242,0.0,0.0
0.25,-0.02599999999999996,0.030218062696528235,-0.0005999999999998096,0.06408359439596903
0.5,-0.020699999999999975,0.031148228219468894,-0.06869999999999948,0.13316394543432677
0.75,-0.018799999999999997,0.028222778965319033,-0.2626999999999999,0.3233969165848147
1.0,0.0018000000000000327,0.02001918271977348,0.019399999999999834,0.5374158519989884
