dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,0.0,0.0,0.0,0.0
0.25,-0.02210000000000002,0.032607088527224,-0.05059999999999988,0.13257984062976566
0.5,-0.03969999999999998,0.04520335644997431,-0.08219999999999991,0.16501349807047452
0.75,-0.07810000000000004,0.05155550113198104,-0.14349999999999988,0.22441112613984532
1.0,-0.09130000000000002,0.057219319334037025,-0.1480000000000006,0.23538062877824117
