dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,0,0.0,0.0,0.0
0.25,-0.46099999999999963,0.2078728243689181,-0.08596904761904758,0.6636492397874281
0.5,-0.7340000000000003,0.2283980222455015,0.009791269841269878,0.8228438072106206
0.75,-1.18,0.3231786571610894,-0.060343650793650866,0.9050561706284673
1.0,-1.5210000000000001,0.3238951694732119,0.1584888888888889,0.7639789556809624
