dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,0,0.0,0.0,0.0
0.25,-0.4639999999999992,0.18560303027829222,-0.2515654761904762,1.0732903485729737
0.5,-0.7320000000000002,0.24031965244968106,-0.031453968253968206,1.1028864322556797
0.75,-1.2099999999999995,0.30797481203579746,0.04299841269841273,1.0148673325128408
1.0,-1.445,0.334958161114145,-0.10100753968253967,1.2084249446280388
