compromise_pdi,borda sum
3.304761904761905,154
3.4952380952380944,138
2.6666666666666665,144
3.8095238095238098,163
3.2095238095238097,145
3.2666666666666666,138
3.409523809523809,153
3.2000000000000006,149
3.428571428571429,152
3.533333333333333,164
3.133333333333333,143
3.4380952380952383,150
3.2666666666666666,158
3.7333333333333334,161
3.161904761904762,154
3.3714285714285714,157
3.4000000000000004,148
3.2285714285714286,150
3.276190476190475,162
3.266666666666666,145
3.2476190476190485,150
3.438095238095238,164
3.8571428571428568,176
3.295238095238095,135
3.028571428571428,147
3.1999999999999993,143
3.0571428571428574,139
3.1523809523809523,150
3.666666666666666,161
3.1428571428571432,143
2.8095238095238098,147
3.9333333333333336,159
3.1809523809523803,140
3.533333333333333,154
3.180952380952381,148
3.466666666666666,154
3.3809523809523814,155
3.4,136
3.2095238095238097,157
3.695238095238095,149
3.3142857142857145,152
3.3523809523809525,148
3.476190476190476,158
3.895238095238095,156
3.752380952380953,167
3.20952380952381,150
3.219047619047619,141
2.9904761904761896,155
3.4285714285714284,148
3.4476190476190482,146
3.59047619047619,155
3.5999999999999996,137
3.266666666666667,148
3.0,128
3.1714285714285713,137
3.076190476190476,140
3.4761904761904763,158
3.638095238095239,152
3.4857142857142853,155
3.1333333333333333,133
3.5809523809523807,146
3.6095238095238096,170
3.847619047619048,160
3.0095238095238095,150
2.990476190476191,145
3.2666666666666666,155
3.2761904761904757,145
3.8,154
3.228571428571428,157
3.2857142857142856,133
3.2666666666666666,143
3.0476190476190483,159
3.9142857142857146,171
3.257142857142857,147
3.371428571428572,144
3.19047619047619,151
3.390476190476191,154
2.885714285714286,135
3.4000000000000004,145
3.0857142857142854,144
3.371428571428572,151
3.0666666666666673,142
3.1428571428571432,141
3.6666666666666665,160
3.8380952380952387,152
3.4380952380952383,153
3.095238095238096,126
3.5428571428571423,137
3.571428571428572,145
2.6666666666666665,150
3.352380952380953,151
3.723809523809524,162
3.3238095238095235,157
3.495238095238095,154
2.7523809523809524,142
3.647619047619048,164
3.533333333333333,152
3.3333333333333335,167
3.7523809523809524,155
2.914285714285714,142
3.3809523809523814,161
3.361904761904762,138
2.8285714285714287,148
3.3999999999999995,137
3.3238095238095244,142
3.6190476190476195,154
3.3809523809523814,121
3.1428571428571432,146
3.228571428571429,131
3.2666666666666666,162
3.3333333333333335,136
3.3999999999999995,152
3.0190476190476194,148
3.495238095238095,154
3.5523809523809526,140
3.104761904761905,150
3.942857142857142,166
3.6476190476190475,162
3.1333333333333333,153
3.676190476190476,153
3.5333333333333337,154
3.628571428571428,147
3.9999999999999996,161
3.1523809523809527,156
3.6380952380952385,161
3.723809523809524,165
3.4761904761904763,137
3.571428571428571,152
3.3904761904761904,142
3.4666666666666663,143
3.742857142857143,153
2.6571428571428575,140
3.6095238095238096,137
3.3619047619047615,139
3.0857142857142863,133
3.104761904761905,166
3.4857142857142853,147
2.9523809523809526,148
2.9809523809523815,133
3.6190476190476195,146
2.933333333333333,148
3.628571428571428,155
2.980952380952381,166
2.9523809523809526,150
3.1238095238095243,134
3.6285714285714286,158
3.2952380952380955,152
3.1238095238095234,148
3.3142857142857145,141
3.142857142857143,138
3.257142857142857,147
3.019047619047619,138
3.1428571428571432,140
3.2571428571428567,142
3.2857142857142856,147
4.161904761904762,169
3.038095238095238,149
3.6380952380952376,139
3.028571428571429,135
3.666666666666666,150
2.8571428571428563,133
3.4952380952380953,148
3.371428571428572,144
3.609523809523809,158
3.2761904761904757,155
3.8190476190476192,148
3.3428571428571425,155
3.2190476190476183,144
3.0190476190476194,144
3.5333333333333337,131
3.5142857142857142,161
3.533333333333333,147
3.3047619047619046,147
3.514285714285714,147
3.1238095238095243,133
3.7619047619047623,146
3.0571428571428574,135
3.2666666666666666,140
3.2190476190476187,134
3.40952380952381,158
3.2095238095238097,139
3.7904761904761908,145
3.1238095238095243,140
3.4571428571428573,145
3.304761904761905,138
3.3428571428571434,162
3.8380952380952382,171
3.771428571428572,159
3.6,161
3.00952380952381,160
3.6571428571428575,179
3.3047619047619046,151
3.495238095238095,148
3.2952380952380955,137
3.4095238095238094,127
3.7428571428571424,158
3.409523809523809,158
3.028571428571428,144
3.8476190476190477,162
3.0285714285714285,148
3.9238095238095227,160
3.580952380952381,142
3.2476190476190476,132
3.009523809523809,149
3.466666666666667,127
3.019047619047619,155
3.2285714285714286,145
3.3523809523809516,156
2.942857142857143,132
3.5142857142857142,151
3.2,147
3.628571428571428,158
3.285714285714285,138
3.952380952380953,158
3.647619047619047,154
3.5619047619047617,145
3.276190476190476,153
2.8476190476190477,140
3.3999999999999995,142
3.1619047619047618,158
3.6761904761904765,145
3.8190476190476184,147
3.0476190476190474,155
3.4095238095238094,141
3.0285714285714285,136
3.257142857142857,152
3.2095238095238092,149
3.6476190476190475,164
3.2857142857142856,130
3.438095238095238,141
3.2285714285714286,148
3.7428571428571433,167
3.361904761904762,156
3.1047619047619057,153
3.2952380952380955,135
3.5428571428571427,148
3.085714285714286,130
3.3619047619047624,141
3.361904761904762,148
3.6095238095238096,148
3.1333333333333337,151
3.6571428571428575,150
3.1619047619047613,140
3.647619047619048,160
3.5619047619047612,155
3.0571428571428574,152
3.6000000000000005,126
3.5428571428571423,151
3.180952380952381,141
3.5142857142857142,138
3.0952380952380953,138
3.1714285714285713,142
3.1619047619047613,150
3.5714285714285716,142
3.2666666666666666,148
3.114285714285714,131
3.8380952380952382,142
3.5142857142857142,138
3.0666666666666664,142
3.3714285714285723,138
3.780952380952381,168
3.352380952380953,144
3.114285714285715,141
3.342857142857143,152
3.59047619047619,158
2.9619047619047625,125
3.3428571428571425,140
3.1619047619047618,151
3.0666666666666673,157
3.4,151
3.4857142857142867,159
3.2,148
3.1142857142857143,144
3.5904761904761906,145
3.5142857142857147,167
3.333333333333334,152
3.8666666666666663,174
3.571428571428571,163
3.352380952380953,152
3.1999999999999997,148
3.2476190476190476,128
3.6571428571428566,154
3.6000000000000005,159
3.2380952380952372,144
3.095238095238095,147
3.533333333333333,151
3.5714285714285716,165
3.352380952380953,167
3.742857142857143,144
3.4476190476190474,150
3.390476190476191,159
3.066666666666667,136
3.485714285714286,150
3.5428571428571427,170
3.0285714285714285,121
3.3333333333333335,167
3.3047619047619055,137
3.3238095238095235,134
3.828571428571428,158
3.3523809523809516,132
3.628571428571429,158
2.9809523809523815,146
3.2,152
3.523809523809524,150
2.571428571428571,152
3.1714285714285717,163
3.59047619047619,148
3.6952380952380954,150
3.561904761904762,149
3.8476190476190473,163
3.4666666666666663,157
3.1809523809523803,143
3.1904761904761907,156
3.4476190476190474,140
3.990476190476191,161
3.666666666666666,154
3.40952380952381,158
3.2857142857142856,133
2.8857142857142857,147
3.4952380952380957,137
2.723809523809524,131
3.5047619047619047,158
3.3714285714285714,149
2.8571428571428568,135
3.457142857142857,146
3.4857142857142853,149
2.838095238095238,135
3.380952380952381,143
3.752380952380952,150
3.3428571428571425,133
3.4761904761904763,150
3.4857142857142858,146
3.5142857142857142,135
3.257142857142857,132
3.5809523809523807,147
3.3047619047619055,138
3.8095238095238093,163
3.723809523809524,147
3.123809523809524,145
3.1238095238095243,141
3.5428571428571427,152
3.1333333333333333,140
3.742857142857143,153
3.2190476190476183,164
3.4761904761904763,150
3.7809523809523817,154
2.9428571428571426,145
3.5238095238095246,154
3.123809523809524,152
3.561904761904762,124
3.666666666666666,176
3.7428571428571433,140
3.4571428571428577,150
3.6285714285714286,154
3.4857142857142858,159
3.304761904761904,141
3.438095238095238,154
3.0285714285714285,137
3.2476190476190476,138
3.3047619047619055,134
3.9047619047619047,138
3.6761904761904765,157
3.323809523809524,141
3.352380952380953,135
3.619047619047619,144
3.142857142857143,153
3.2666666666666666,140
3.3714285714285714,146
2.952380952380952,140
3.3428571428571434,152
3.666666666666667,146
3.0666666666666664,146
3.0857142857142854,122
3.2095238095238092,140
3.438095238095238,159
3.7428571428571433,166
3.628571428571429,146
3.057142857142857,142
3.419047619047619,146
3.5428571428571423,160
2.9047619047619055,141
3.2857142857142856,141
3.390476190476191,141
3.609523809523809,144
3.371428571428571,160
3.314285714285714,152
3.371428571428571,148
3.8666666666666667,162
3.390476190476191,153
3.276190476190476,147
3.028571428571429,151
2.99047619047619,135
3.6476190476190475,167
3.6857142857142855,160
3.0571428571428574,141
3.057142857142857,158
2.828571428571429,133
3.3714285714285706,148
3.4571428571428564,144
3.038095238095238,137
3.257142857142857,155
3.1142857142857148,167
3.8857142857142852,157
3.457142857142857,145
3.076190476190476,154
3.2190476190476196,174
3.5714285714285725,134
3.2666666666666666,150
3.2571428571428567,161
3.685714285714286,175
3.447619047619047,149
3.314285714285714,146
3.2476190476190476,153
3.0571428571428574,151
3.409523809523809,148
3.3428571428571425,152
3.457142857142857,136
3.361904761904762,145
3.1428571428571423,154
3.847619047619048,145
3.6000000000000005,141
3.5333333333333328,129
4.133333333333333,168
3.228571428571429,133
3.2190476190476183,145
3.8380952380952382,156
3.9047619047619047,151
3.0952380952380953,144
3.3619047619047615,160
3.3238095238095235,152
3.238095238095238,137
3.40952380952381,144
3.552380952380952,144
3.3999999999999995,158
3.466666666666666,146
3.276190476190476,125
3.466666666666667,139
3.304761904761905,154
3.333333333333333,157
2.695238095238095,135
3.1619047619047618,155
3.2476190476190476,161
3.257142857142857,146
2.838095238095238,145
3.380952380952381,149
3.6761904761904756,139
3.276190476190477,163
3.5428571428571427,139
3.4952380952380953,128
3.742857142857143,157
3.4190476190476193,137
3.5523809523809526,154
3.4571428571428573,160
3.5904761904761906,151
3.5714285714285716,157
3.676190476190476,148
3.5809523809523807,152
3.5428571428571427,157
3.4380952380952374,170
3.266666666666667,167
3.952380952380952,160
2.942857142857143,161
3.866666666666667,138
3.866666666666667,142
3.6,138
3.038095238095238,144
3.0571428571428565,154
3.1238095238095234,128
3.704761904761905,166
3.5047619047619047,156
3.142857142857143,143
3.076190476190477,129
3.4190476190476193,150
3.2095238095238097,155
3.8571428571428577,153
3.419047619047619,146
3.571428571428571,146
3.161904761904762,132
3.0,132
3.342857142857143,154
3.2952380952380955,138
3.447619047619048,159
3.285714285714285,154
3.142857142857143,157
3.4857142857142853,140
3.657142857142857,177
3.7047619047619045,151
3.2095238095238097,159
3.6380952380952376,169
3.742857142857143,146
3.5714285714285707,136
3.8,153
2.8952380952380947,139
3.647619047619048,146
3.1999999999999993,132
3.4952380952380953,146
3.1714285714285704,155
3.39047619047619,147
3.1523809523809527,141
3.733333333333334,181
3.057142857142857,138
3.085714285714286,141
3.4,131
3.371428571428572,144
3.314285714285714,141
3.4190476190476193,118
2.8761904761904753,136
3.561904761904762,128
3.4571428571428573,148
3.7047619047619054,144
3.533333333333333,152
2.9047619047619047,152
3.2,136
2.9809523809523806,141
2.8761904761904757,137
3.9809523809523806,146
3.371428571428572,145
3.8285714285714287,165
3.0285714285714285,132
3.5047619047619043,147
3.4190476190476193,161
3.2761904761904765,158
3.6285714285714286,157
3.5047619047619043,149
2.9999999999999996,146
3.4571428571428573,156
3.276190476190476,140
3.1714285714285713,160
3.4857142857142858,135
3.295238095238095,138
4.133333333333334,164
3.342857142857143,143
3.39047619047619,131
3.609523809523809,152
3.428571428571428,143
3.380952380952381,144
3.228571428571428,148
3.447619047619048,143
3.2095238095238097,169
3.7428571428571433,164
3.8285714285714283,170
3.342857142857143,150
3.752380952380952,136
3.266666666666667,160
3.0571428571428565,155
3.5142857142857142,141
3.1999999999999993,154
3.076190476190476,145
3.1428571428571423,119
3.5047619047619043,164
3.6571428571428566,152
3.304761904761905,151
2.8000000000000003,129
3.3428571428571434,140
3.4476190476190474,146
3.4571428571428573,151
2.8761904761904766,129
3.238095238095238,149
3.0476190476190474,140
3.5142857142857147,168
3.8095238095238093,147
3.1142857142857143,163
3.5619047619047626,160
3.342857142857143,141
3.40952380952381,141
3.4857142857142853,156
3.2,156
3.2761904761904765,155
3.5428571428571423,149
3.7047619047619054,156
3.2380952380952386,139
3.40952380952381,151
3.333333333333333,150
3.3809523809523814,150
3.1142857142857148,131
2.8095238095238098,149
3.20952380952381,148
3.6571428571428566,158
3.3619047619047624,144
3.257142857142857,136
3.419047619047619,146
3.780952380952381,163
3.5714285714285716,153
3.885714285714286,148
3.428571428571429,145
3.4380952380952383,157
3.3333333333333335,153
3.590476190476191,153
3.0095238095238095,137
3.4285714285714284,144
2.9999999999999996,152
3.580952380952381,147
3.095238095238095,141
3.180952380952381,148
3.0285714285714285,132
3.371428571428571,151
3.3809523809523805,157
3.8190476190476192,149
3.9238095238095245,171
3.5238095238095233,166
3.314285714285714,139
3.6380952380952385,159
3.676190476190477,156
3.409523809523809,151
3.476190476190476,135
2.5619047619047617,127
3.561904761904762,151
3.2285714285714286,134
3.447619047619048,142
3.9428571428571435,135
3.333333333333333,160
3.3904761904761904,146
3.371428571428571,136
3.3142857142857136,141
3.0190476190476185,140
2.933333333333334,162
3.933333333333333,159
3.2857142857142856,134
3.1047619047619044,149
3.276190476190476,154
3.314285714285714,155
3.4095238095238094,154
3.1714285714285713,147
3.380952380952382,160
3.1523809523809523,126
3.609523809523809,153
3.723809523809524,168
3.5238095238095246,151
3.038095238095238,160
3.780952380952381,150
2.6380952380952376,132
3.3714285714285714,147
3.333333333333333,161
3.028571428571428,139
3.1999999999999993,147
3.0857142857142854,137
3.4857142857142858,144
3.266666666666667,144
3.3047619047619046,150
3.7523809523809524,149
3.447619047619048,156
3.3809523809523814,149
3.5428571428571427,165
3.5523809523809526,143
3.4666666666666663,156
2.857142857142857,141
3.4285714285714284,152
3.057142857142857,148
3.5238095238095233,157
3.1238095238095234,140
3.5047619047619047,178
3.2190476190476187,151
3.266666666666666,147
3.323809523809524,148
3.3142857142857145,148
3.371428571428572,137
3.4761904761904763,165
3.152380952380952,154
3.4095238095238103,146
3.2761904761904765,148
3.4666666666666672,154
3.523809523809524,139
3.371428571428572,154
3.0571428571428574,157
3.104761904761905,146
3.714285714285715,144
3.3333333333333335,158
3.352380952380953,155
3.1809523809523808,140
3.866666666666667,149
3.6190476190476195,138
2.885714285714286,149
3.7238095238095235,156
3.1809523809523816,148
3.1809523809523808,134
3.180952380952381,145
3.2095238095238097,152
3.247619047619047,148
3.2,155
3.2952380952380955,156
3.2571428571428567,154
3.3619047619047624,135
3.5714285714285716,152
3.266666666666666,155
3.171428571428571,141
3.685714285714286,146
3.085714285714286,151
3.3714285714285714,145
3.514285714285714,144
2.885714285714286,152
3.1238095238095243,151
3.619047619047619,159
3.4,133
3.0666666666666664,128
3.276190476190476,154
3.428571428571429,143
3.409523809523809,147
2.961904761904762,144
3.2285714285714286,139
3.4952380952380953,140
3.295238095238095,154
3.352380952380953,148
3.152380952380952,149
3.3809523809523805,160
3.5619047619047617,157
3.161904761904762,151
3.428571428571428,140
3.647619047619047,153
2.980952380952381,141
3.2380952380952386,151
3.5904761904761906,146
3.1047619047619053,152
3.2666666666666666,131
3.60952380952381,159
3.4571428571428573,141
3.40952380952381,146
2.904761904761904,141
3.552380952380953,141
2.780952380952381,132
3.4380952380952388,163
3.276190476190476,158
3.1428571428571432,127
2.961904761904762,125
2.942857142857143,153
3.4,150
3.723809523809524,172
3.457142857142857,152
3.5047619047619047,145
4.19047619047619,171
2.752380952380952,116
3.238095238095238,140
3.6476190476190475,164
3.1238095238095234,124
3.4476190476190474,161
3.371428571428572,152
3.1047619047619053,154
3.5714285714285707,150
3.133333333333333,134
3.2476190476190476,145
3.4000000000000004,138
3.3714285714285714,150
3.3809523809523814,140
3.685714285714286,142
3.4952380952380953,154
3.2285714285714286,144
3.076190476190476,158
3.133333333333333,142
3.4285714285714284,156
3.8095238095238098,155
3.352380952380952,148
3.514285714285714,145
2.971428571428571,143
3.2761904761904757,142
3.6,137
3.133333333333333,138
3.580952380952381,155
3.066666666666666,136
3.5142857142857142,146
3.5238095238095237,158
3.561904761904762,155
3.228571428571429,151
2.533333333333333,144
3.1428571428571423,146
3.4190476190476184,137
3.3809523809523814,149
3.438095238095238,152
3.0666666666666664,144
3.4190476190476193,143
2.876190476190476,137
2.933333333333333,147
3.1619047619047618,134
3.0285714285714285,146
3.4190476190476193,143
3.714285714285714,143
3.39047619047619,141
3.2095238095238097,151
3.3714285714285706,141
3.3142857142857136,140
3.3238095238095235,171
3.1047619047619053,152
3.2857142857142856,121
3.314285714285714,149
3.2285714285714286,161
3.0761904761904764,161
3.1333333333333337,143
4.0476190476190474,168
3.0952380952380953,145
2.9047619047619047,149
3.4952380952380953,128
3.5809523809523807,159
3.790476190476191,162
3.104761904761905,149
3.7428571428571424,153
3.1809523809523816,152
3.0285714285714285,139
3.038095238095238,136
3.247619047619047,162
3.1238095238095234,136
3.304761904761905,141
3.0761904761904755,144
3.647619047619047,153
3.5142857142857142,149
4.057142857142858,146
2.8857142857142852,137
3.2666666666666666,124
3.3809523809523805,152
3.733333333333333,157
3.857142857142857,156
3.3523809523809525,154
3.5999999999999996,146
3.5142857142857142,161
3.400000000000001,165
3.0476190476190474,126
3.7523809523809524,165
2.9714285714285715,140
3.390476190476191,154
3.6761904761904765,157
3.3999999999999995,158
3.323809523809524,166
3.238095238095238,153
3.390476190476191,148
3.4952380952380953,139
3.4190476190476193,148
3.2000000000000006,147
3.8571428571428563,143
3.447619047619048,159
3.6761904761904765,177
3.4666666666666663,143
3.2380952380952377,154
3.4190476190476193,141
3.276190476190476,137
3.4095238095238094,149
3.228571428571428,142
3.4476190476190474,165
3.133333333333333,152
3.276190476190476,131
3.371428571428571,145
3.9714285714285706,169
3.3047619047619055,164
3.219047619047619,148
3.3999999999999995,151
3.6190476190476186,157
3.685714285714286,150
3.2285714285714286,140
3.5047619047619043,139
3.7809523809523813,150
3.6571428571428575,149
3.3619047619047624,139
3.323809523809524,151
3.457142857142857,160
3.323809523809524,153
3.285714285714285,137
3.1999999999999997,139
3.409523809523809,152
3.1809523809523808,153
3.4095238095238094,160
3.333333333333333,146
3.2761904761904757,138
3.2666666666666666,143
3.038095238095239,140
3.5238095238095237,141
3.5047619047619043,142
3.4952380952380953,145
3.2571428571428567,145
2.9428571428571426,136
3.0666666666666664,124
3.7142857142857144,169
3.9238095238095236,183
3.6761904761904765,146
3.5809523809523816,134
3.3904761904761904,146
3.466666666666667,141
3.6761904761904756,160
3.190476190476191,145
4.142857142857143,149
3.142857142857143,140
3.276190476190476,130
3.361904761904762,165
3.40952380952381,137
2.6857142857142855,140
3.1142857142857143,148
3.314285714285715,146
3.019047619047619,146
3.552380952380953,157
3.4285714285714284,150
3.8285714285714283,144
2.9714285714285715,141
3.8,141
3.3619047619047615,152
3.3333333333333335,165
2.980952380952381,137
3.4095238095238094,158
3.6380952380952385,152
3.619047619047619,164
3.504761904761905,141
3.3333333333333326,139
3.5142857142857142,144
3.628571428571428,142
3.247619047619048,145
3.6666666666666665,143
3.3333333333333326,159
3.1619047619047618,136
3.7523809523809524,149
3.723809523809524,162
3.7142857142857144,147
3.142857142857143,158
3.4,146
3.2571428571428576,150
3.1809523809523808,163
3.457142857142857,153
3.066666666666667,144
3.2666666666666666,144
3.457142857142857,154
3.7523809523809524,144
3.638095238095238,153
3.4666666666666672,152
3.2095238095238097,138
3.5999999999999996,149
3.209523809523809,161
3.60952380952381,163
3.3619047619047624,154
3.4952380952380953,160
3.257142857142857,132
3.676190476190475,158
3.4571428571428564,137
3.2952380952380955,148
3.5238095238095237,170
3.019047619047619,150
3.295238095238094,131
3.3809523809523814,133
3.161904761904762,140
3.2476190476190476,145
3.619047619047619,138
3.3428571428571425,152
3.323809523809524,144
2.876190476190476,156
2.952380952380952,143
3.419047619047619,132
3.1809523809523808,149
3.019047619047619,161
3.857142857142857,137
3.419047619047619,144
3.5333333333333337,148
3.323809523809524,146
3.4476190476190474,146
3.285714285714286,148
3.723809523809524,141
3.361904761904762,139
3.2857142857142856,140
3.7904761904761894,148
3.1999999999999997,134
3.4190476190476193,137
3.2476190476190476,149
3.40952380952381,141
3.2380952380952386,149
3.4095238095238094,166
3.0571428571428574,143
4.085714285714286,176
3.619047619047619,141
3.3714285714285706,157
3.2476190476190476,156
3.40952380952381,139
3.1523809523809523,150
3.561904761904762,164
3.4571428571428573,152
3.228571428571428,144
3.733333333333333,166
3.1619047619047618,147
3.323809523809525,160
3.5904761904761906,150
3.5619047619047617,121
3.6761904761904765,143
3.4666666666666672,140
3.2380952380952377,145
3.79047619047619,162
3.161904761904762,158
3.1523809523809523,143
3.5047619047619047,133
3.8285714285714283,154
3.8000000000000007,152
2.9999999999999996,132
3.4095238095238094,150
3.3238095238095235,132
3.485714285714286,154
2.904761904761905,142
3.4571428571428573,150
3.0571428571428565,157
3.2095238095238097,152
3.8857142857142857,142
3.2952380952380946,135
3.371428571428571,145
3.742857142857143,141
3.4476190476190482,155
3.419047619047619,143
3.304761904761905,149
3.761904761904762,177
3.038095238095238,134
3.4285714285714284,151
3.6666666666666674,145
3.1428571428571423,131
3.3333333333333326,147
3.323809523809524,150
3.1523809523809523,168
3.409523809523809,171
3.5142857142857142,146
3.276190476190476,155
3.2952380952380955,151
3.285714285714286,153
3.2190476190476187,147
3.4761904761904763,162
3.3714285714285714,150
3.695238095238095,145
3.4000000000000004,144
3.3523809523809525,146
3.285714285714286,153
3.4761904761904763,153
3.371428571428572,151
3.8285714285714283,162
3.304761904761905,148
3.457142857142857,162
3.390476190476191,152
3.4857142857142858,154
3.447619047619047,145
3.5142857142857147,158
3.3238095238095235,133
3.7238095238095235,162
3.8095238095238098,152
3.6190476190476186,144
3.6761904761904756,164
2.8285714285714287,128
3.4571428571428573,161
3.7047619047619045,149
3.647619047619047,150
3.4666666666666663,163
3.4571428571428573,147
3.2095238095238097,156
3.352380952380952,155
3.0,138
3.438095238095238,143
3.2,149
4.104761904761904,158
3.304761904761905,151
3.6952380952380954,135
3.695238095238095,158
3.104761904761905,173
3.1714285714285713,147
3.714285714285715,154
3.5999999999999996,179
3.4380952380952383,161
3.866666666666667,156
3.3333333333333335,147
3.428571428571429,152
3.6,143
3.5142857142857147,157
3.4761904761904763,142
3.5619047619047617,156
3.6380952380952385,162
3.1047619047619044,151
3.361904761904762,153
3.447619047619048,160
3.6190476190476195,152
3.0000000000000004,131
3.571428571428572,147
3.4571428571428573,151
3.276190476190477,155
3.4190476190476184,149
3.4857142857142858,155
3.4380952380952383,140
3.8095238095238098,161
3.5809523809523816,133
3.371428571428572,143
3.3333333333333335,141
3.285714285714286,139
3.371428571428571,152
3.304761904761904,153
3.923809523809524,158
3.1999999999999997,163
3.3714285714285714,137
3.3999999999999995,134
2.8952380952380956,141
3.333333333333333,164
3.714285714285714,150
2.980952380952381,137
3.6952380952380954,161
3.180952380952381,137
3.1238095238095234,135
3.1904761904761907,141
3.3333333333333335,154
3.1428571428571432,157
3.1238095238095243,138
3.276190476190476,149
3.3523809523809525,150
3.057142857142857,157
3.3428571428571434,165
3.8476190476190473,163
3.3238095238095235,147
3.5238095238095237,132
3.390476190476191,143
3.0761904761904764,123
3.4761904761904763,151
3.4000000000000004,146
3.257142857142857,148
3.323809523809524,148
3.5142857142857147,179
3.3047619047619046,159
3.285714285714286,146
3.285714285714285,163
2.9523809523809526,147
3.2190476190476187,139
3.3904761904761904,156
3.3619047619047624,152
3.3047619047619037,167
3.2857142857142856,163
3.4761904761904767,119
3.580952380952381,158
3.361904761904761,155
3.3142857142857145,126
3.314285714285715,151
3.361904761904762,149
3.4190476190476184,130
3.5809523809523816,154
