distance_pdi,borda sum
53.542857142857116,195
54.07619047619049,183
52.85714285714287,183
52.97142857142858,184
51.73333333333335,178
53.31428571428572,186
52.20952380952381,170
53.18095238095239,173
52.22857142857144,181
51.21904761904762,186
51.77142857142857,179
51.84761904761903,173
51.37142857142858,187
53.676190476190484,195
53.48571428571428,158
53.33333333333332,180
53.52380952380953,178
52.609523809523786,169
53.25714285714286,169
53.63809523809523,190
52.15238095238095,153
52.53333333333334,193
53.047619047619044,193
51.77142857142855,191
52.609523809523814,189
48.95238095238096,158
53.885714285714286,202
52.83809523809523,188
51.56190476190478,200
52.0,187
51.98095238095241,185
51.42857142857142,175
52.9904761904762,183
51.94285714285715,182
53.542857142857144,164
52.49523809523809,159
52.4952380952381,187
50.28571428571428,157
53.752380952380975,181
53.14285714285716,195
52.838095238095235,203
51.84761904761899,155
52.2095238095238,203
52.704761904761895,178
52.05714285714284,169
52.62857142857143,182
53.447619047619064,198
50.74285714285715,157
52.30476190476191,189
52.590476190476195,171
52.74285714285711,167
52.13333333333333,184
50.4190476190476,189
50.8190476190476,195
53.31428571428572,170
53.46666666666667,165
53.10476190476192,158
51.37142857142856,195
51.48571428571428,187
53.23809523809521,180
53.35238095238095,189
53.04761904761903,186
52.15238095238095,197
52.20952380952382,181
52.32380952380953,192
51.809523809523796,173
53.40952380952382,187
53.73333333333334,197
53.65714285714288,171
53.80952380952381,202
52.60952380952383,182
53.161904761904765,199
53.37142857142855,186
54.15238095238093,186
50.79999999999999,192
50.20952380952382,167
52.89523809523809,196
52.761904761904766,187
52.51428571428569,186
51.1047619047619,191
53.00952380952383,179
53.79047619047619,190
53.199999999999996,192
52.571428571428555,190
53.3904761904762,188
53.657142857142865,191
53.96190476190475,188
53.371428571428574,192
51.37142857142859,174
53.066666666666634,174
52.03809523809523,187
50.47619047619048,172
52.457142857142856,189
53.504761904761864,168
54.17142857142857,182
52.91428571428572,180
51.638095238095254,173
49.885714285714265,164
54.00000000000001,176
53.00952380952381,195
54.20952380952382,168
52.38095238095239,184
52.70476190476191,177
53.6952380952381,180
51.33333333333333,160
53.02857142857143,175
53.21904761904762,177
51.56190476190477,189
52.99047619047616,192
51.771428571428565,180
52.419047619047596,177
52.53333333333334,195
53.54285714285715,191
50.41904761904761,161
53.96190476190475,174
53.23809523809524,171
51.84761904761904,194
53.35238095238095,199
51.75238095238095,190
51.904761904761905,179
52.03809523809525,182
53.14285714285715,184
52.74285714285715,183
52.819047619047616,189
54.019047619047626,186
52.609523809523814,189
53.61904761904763,193
51.08571428571429,181
53.23809523809525,188
52.51428571428569,183
53.20000000000001,192
53.466666666666654,182
53.3904761904762,175
52.228571428571406,196
52.53333333333333,194
52.0380952380952,195
53.828571428571436,183
52.133333333333354,174
52.9904761904762,196
