distance_pdi,borda sum
0.26666666666666666,105
0.13333333333333336,105
0.4,103
0.13333333333333336,105
0.26666666666666666,106
0,105
0,105
0.13333333333333336,105
0.26666666666666666,105
0.26666666666666666,105
0.5142857142857143,104
0.4000000000000001,106
0.39999999999999997,105
0.26666666666666666,105
0.26666666666666666,105
0.13333333333333336,105
0.6476190476190479,105
0.13333333333333336,105
0.5333333333333334,105
0.5333333333333334,105
0.6666666666666666,107
0.5142857142857143,106
0.13333333333333336,105
0,105
0.26666666666666666,105
0.39999999999999997,105
0.13333333333333336,105
0.26666666666666666,106
0.26666666666666666,105
0.26666666666666666,106
0.26666666666666666,105
0.13333333333333336,105
0.24761904761904763,105
0.26666666666666666,105
0,105
0.13333333333333336,105
0.26666666666666666,105
0.26666666666666666,105
0.26666666666666666,105
0.13333333333333336,106
0.4000000000000001,104
1.0666666666666669,104
0.39999999999999997,105
0.26666666666666666,105
0.38095238095238093,105
0.2666666666666667,105
0.39999999999999997,105
0,105
0.4000000000000001,104
0.39999999999999997,105
0.4,105
0.26666666666666666,106
0.13333333333333336,105
0,105
0,105
0.39999999999999997,105
0.4,105
0.26666666666666666,104
0.5333333333333334,106
0.5142857142857143,105
0.26666666666666666,105
0.13333333333333336,105
0.26666666666666666,105
0.6476190476190479,106
0.13333333333333336,105
0.5333333333333334,106
0.26666666666666666,104
0.5333333333333334,106
0.26666666666666666,105
0.13333333333333336,105
0.13333333333333336,105
0.5333333333333334,106
0.13333333333333336,104
0.4000000000000001,106
0.26666666666666666,105
0.38095238095238093,105
0.7809523809523811,106
0.5333333333333334,107
0.13333333333333336,105
0.5333333333333334,104
0.4,105
0.13333333333333336,106
0.13333333333333336,105
0.6476190476190479,105
0.26666666666666666,106
0,105
0.26666666666666666,105
0.2666666666666667,105
0.26666666666666666,105
0.13333333333333336,105
0.26666666666666666,105
0,105
0.26666666666666666,105
0.38095238095238093,105
0.13333333333333336,105
0.26666666666666666,104
0.13333333333333336,106
0.26666666666666666,105
0.39999999999999997,105
0.13333333333333336,106
