distance_pdi,borda sum
52.22857142857141,148
53.40952380952381,143
52.79999999999999,147
53.314285714285724,121
52.57142857142857,131
51.219047619047544,164
51.37142857142857,150
54.0761904761905,152
51.828571428571415,154
53.42857142857138,163
52.51428571428572,151
51.923809523809524,160
51.50476190476187,171
51.21904761904759,175
52.05714285714286,163
51.447619047619064,156
53.638095238095225,179
51.23809523809524,175
52.647619047619045,188
51.84761904761906,152
52.53333333333331,135
53.46666666666665,158
52.17142857142857,154
53.16190476190476,113
54.00000000000001,164
53.40952380952381,149
53.276190476190465,159
53.12380952380954,136
51.71428571428572,181
52.45714285714286,175
52.57142857142856,170
52.91428571428569,147
51.371428571428574,116
51.52380952380953,158
52.43809523809524,173
52.895238095238106,134
53.885714285714286,150
52.28571428571428,146
53.35238095238094,151
51.88571428571428,145
52.038095238095224,136
52.45714285714286,133
53.047619047619065,156
51.352380952380976,142
51.75238095238095,135
52.55238095238092,158
52.49523809523809,178
53.142857142857146,182
51.542857142857144,130
50.01904761904761,150
52.00000000000001,157
54.13333333333333,125
52.07619047619047,178
52.76190476190474,181
53.828571428571436,161
52.24761904761905,136
51.21904761904761,176
53.69523809523807,163
53.00952380952379,169
53.98095238095238,143
52.076190476190455,160
52.0761904761905,120
52.57142857142855,132
53.752380952380975,137
53.31428571428569,159
50.971428571428575,151
52.3047619047619,171
51.48571428571427,175
53.409523809523826,160
53.238095238095205,142
51.809523809523824,159
53.04761904761906,170
52.36190476190476,150
53.80952380952381,160
53.10476190476191,139
51.37142857142858,155
52.038095238095245,146
51.75238095238092,161
53.02857142857143,158
51.08571428571429,135
52.647619047619045,163
51.77142857142855,138
52.97142857142857,130
52.38095238095239,145
51.99999999999998,144
51.23809523809521,146
52.228571428571435,128
52.28571428571429,158
52.74285714285715,141
51.92380952380954,173
54.076190476190476,145
52.78095238095239,140
52.32380952380952,109
54.038095238095245,148
52.53333333333333,142
53.82857142857142,160
53.56190476190475,176
52.799999999999976,157
53.88571428571429,176
52.66666666666668,180
50.47619047619048,154
52.74285714285713,180
52.857142857142854,126
52.66666666666667,151
53.69523809523811,180
52.09523809523809,171
54.11428571428571,123
52.05714285714288,174
52.6095238095238,148
51.123809523809534,147
51.257142857142846,140
51.5238095238095,163
53.29523809523808,136
52.780952380952385,135
53.44761904761904,125
52.838095238095214,138
53.50476190476191,165
52.933333333333344,154
54.74285714285717,170
52.228571428571406,108
52.780952380952385,174
53.619047619047606,149
53.16190476190475,181
52.43809523809524,137
52.704761904761895,128
52.91428571428571,146
53.14285714285715,165
52.72380952380952,155
52.742857142857154,129
53.542857142857095,147
52.171428571428585,183
53.08571428571428,141
52.6857142857143,160
51.257142857142846,166
53.27619047619048,142
52.28571428571429,115
52.399999999999984,179
52.24761904761904,145
51.98095238095238,148
53.77142857142857,146
51.46666666666665,131
51.86666666666666,179
52.171428571428564,134
52.83809523809523,167
52.91428571428572,113
52.99047619047617,132
50.914285714285704,177
53.276190476190465,136
53.276190476190465,151
54.22857142857145,138
51.75238095238094,122
51.71428571428573,172
51.75238095238095,130
53.14285714285715,177
53.06666666666668,163
51.65714285714283,134
50.800000000000004,153
52.91428571428572,157
52.40000000000001,149
51.69523809523809,160
51.39047619047618,161
51.12380952380948,146
52.723809523809514,143
52.99047619047617,153
51.77142857142856,148
52.152380952380966,124
53.65714285714285,134
52.91428571428571,164
50.742857142857154,158
51.48571428571428,144
52.0952380952381,166
52.019047619047626,166
52.38095238095241,142
51.46666666666666,119
53.276190476190465,156
52.380952380952365,156
52.38095238095238,170
53.46666666666667,156
53.94285714285715,191
52.476190476190474,142
51.98095238095237,127
52.45714285714285,144
52.60952380952382,148
51.238095238095255,172
52.076190476190476,165
52.87619047619046,156
51.104761904761894,165
53.73333333333333,194
51.67619047619048,165
52.89523809523807,137
52.914285714285704,112
52.628571428571426,148
52.26666666666668,149
53.58095238095239,135
53.390476190476186,135
50.761904761904766,146
51.69523809523809,155
51.98095238095239,134
53.59999999999999,132
53.14285714285713,120
52.819047619047616,148
51.2,115
52.68571428571429,100
52.72380952380952,166
51.752380952380946,122
51.75238095238095,146
52.30476190476192,159
53.20000000000003,180
53.29523809523812,175
50.380952380952365,161
53.20000000000001,173
53.542857142857144,155
52.476190476190474,156
52.6095238095238,150
50.41904761904762,146
52.43809523809522,134
53.2190476190476,145
53.599999999999994,155
50.43809523809523,128
52.2285714285714,127
52.6857142857143,127
52.55238095238094,154
50.62857142857142,113
53.25714285714287,161
53.08571428571429,126
53.180952380952355,180
50.72380952380952,132
52.552380952380965,132
50.2095238095238,168
51.69523809523808,143
52.81904761904761,174
54.13333333333333,163
50.60952380952381,145
52.361904761904746,130
53.21904761904762,149
52.5904761904762,164
53.6190476190476,175
52.87619047619048,182
51.599999999999994,174
52.323809523809516,165
53.21904761904761,149
53.44761904761903,126
52.571428571428584,159
52.57142857142856,162
52.552380952380965,171
53.2952380952381,130
52.64761904761907,174
52.20952380952377,143
52.590476190476195,160
51.75238095238097,165
52.34285714285716,150
53.08571428571429,183
53.25714285714286,163
52.91428571428571,170
51.104761904761915,131
53.88571428571427,143
51.123809523809534,155
51.904761904761884,162
52.79999999999998,139
53.65714285714286,138
