phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0.013
"(0.1, 0.1)",0.006
"(0.1, 0.2)",-0.002
"(0.1, 0.3)",-0.013
"(0.1, 0.4)",-0.005
"(0.1, 0.5)",0.001
"(0.1, 0.6)",0.005
"(0.1, 0.7)",0.008
"(0.1, 0.8)",0.003
"(0.1, 0.9)",-0.001
"(0.1, 1.0)",-0.001
"(0.2, 0.0)",0.009
"(0.2, 0.1)",0
"(0.2, 0.2)",-0.004
"(0.2, 0.3)",0.004
"(0.2, 0.4)",0.005
"(0.2, 0.5)",-0.003
"(0.2, 0.6)",0.008
"(0.2, 0.7)",-0.003
"(0.2, 0.8)",-0.001
"(0.2, 0.9)",0.001
"(0.2, 1.0)",0.006
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.007
"(0.3, 0.2)",-0.002
"(0.3, 0.3)",0
"(0.3, 0.4)",-0.008
"(0.3, 0.5)",-0.001
"(0.3, 0.6)",-0.005
"(0.3, 0.7)",-0.002
"(0.3, 0.8)",-0.006
"(0.3, 0.9)",-0.006
"(0.3, 1.0)",0
"(0.4, 0.0)",-0.005
"(0.4, 0.1)",-0.008
"(0.4, 0.2)",0.005
"(0.4, 0.3)",-0.009
"(0.4, 0.4)",0.003
"(0.4, 0.5)",-0.008
"(0.4, 0.6)",0.001
"(0.4, 0.7)",-0.007
"(0.4, 0.8)",-0.003
"(0.4, 0.9)",0.005
"(0.4, 1.0)",-0.015
"(0.5, 0.0)",0.004
"(0.5, 0.1)",0.001
"(0.5, 0.2)",-0.009
"(0.5, 0.3)",0.005
"(0.5, 0.4)",0.008
"(0.5, 0.5)",-0.005
"(0.5, 0.6)",0.017
"(0.5, 0.7)",-0.016
"(0.5, 0.8)",-0.001
"(0.5, 0.9)",-0.009
"(0.5, 1.0)",0.009
"(0.6, 0.0)",-0.003
"(0.6, 0.1)",0.006
"(0.6, 0.2)",-0.001
"(0.6, 0.3)",-0.029
"(0.6, 0.4)",-0.012
"(0.6, 0.5)",-0.005
"(0.6, 0.6)",0
"(0.6, 0.7)",-0.011
"(0.6, 0.8)",-0.012
"(0.6, 0.9)",-0.002
"(0.6, 1.0)",-0.005
"(0.7, 0.0)",0.005
"(0.7, 0.1)",0.001
"(0.7, 0.2)",-0.018
"(0.7, 0.3)",0.013
"(0.7, 0.4)",-0.01
"(0.7, 0.5)",-0.028
"(0.7, 0.6)",0.01
"(0.7, 0.7)",-0.02
"(0.7, 0.8)",-0.016
"(0.7, 0.9)",0.004
"(0.7, 1.0)",-0.024
"(0.8, 0.0)",0.004
"(0.8, 0.1)",0.009
"(0.8, 0.2)",0.002
"(0.8, 0.3)",-0.025
"(0.8, 0.4)",-0.018
"(0.8, 0.5)",0.014
"(0.8, 0.6)",0.023
"(0.8, 0.7)",-0.002
"(0.8, 0.8)",0
"(0.8, 0.9)",0.021
"(0.8, 1.0)",0.023
"(0.9, 0.0)",-0.01
"(0.9, 0.1)",-0.004
"(0.9, 0.2)",-0.009
"(0.9, 0.3)",-0.011
"(0.9, 0.4)",-0.003
"(0.9, 0.5)",-0.007
"(0.9, 0.6)",-0.025
"(0.9, 0.7)",0.015
"(0.9, 0.8)",-0.003
"(0.9, 0.9)",0
"(0.9, 1.0)",0.04
"(1.0, 0.0)",0.016
"(1.0, 0.1)",-0.012
"(1.0, 0.2)",0
"(1.0, 0.3)",-0.013
"(1.0, 0.4)",-0.022
"(1.0, 0.5)",-0.001
"(1.0, 0.6)",-0.011
"(1.0, 0.7)",-0.02
"(1.0, 0.8)",-0.005
"(1.0, 0.9)",-0.009
"(1.0, 1.0)",0.013
