dispersion,mean,stddev
0.0,0.0,0.0
0.5,246.62999999999994,5.329902170101937
1.0,500.16799999999995,6.123439076405449
1.5,661.0200000000001,6.457996150952342
2.0,753.4079999999997,4.589065975839973
2.5,807.0059999999996,4.454825862970138
3.0,842.9939999999998,4.593091973556731
3.5,869.3720000000001,4.417407125711426
4.0,886.7980000000002,3.371458232315024
