phi_men,phi_women
"(0.0, 0.0)",9
"(0.1, 0.0)",9.1968
"(0.2, 0.0)",9.4438
"(0.3, 0.0)",9.749666666666666
"(0.4, 0.0)",10.181133333333333
"(0.5, 0.0)",10.725466666666666
"(0.6, 0.0)",11.464266666666667
"(0.7, 0.0)",12.375066666666667
"(0.8, 0.0)",13.3586
"(0.9, 0.0)",14.140066666666666
"(1.0, 0.0)",14.464066666666668
"(0.0, 0.1)",9
"(0.1, 0.1)",9.193066666666667
"(0.2, 0.1)",9.4314
"(0.3, 0.1)",9.740466666666666
"(0.4, 0.1)",10.152866666666666
"(0.5, 0.1)",10.714666666666666
"(0.6, 0.1)",11.4552
"(0.7, 0.1)",12.346533333333333
"(0.8, 0.1)",13.346666666666666
"(0.9, 0.1)",14.1236
"(1.0, 0.1)",14.4644
"(0.0, 0.2)",9
"(0.1, 0.2)",9.1874
"(0.2, 0.2)",9.425533333333334
"(0.3, 0.2)",9.715733333333333
"(0.4, 0.2)",10.136533333333333
"(0.5, 0.2)",10.6748
"(0.6, 0.2)",11.415266666666668
"(0.7, 0.2)",12.360266666666666
"(0.8, 0.2)",13.306
"(0.9, 0.2)",14.158866666666666
"(1.0, 0.2)",14.452066666666667
"(0.0, 0.3)",9
"(0.1, 0.3)",9.1634
"(0.2, 0.3)",9.383866666666666
"(0.3, 0.3)",9.689933333333334
"(0.4, 0.3)",10.09
"(0.5, 0.3)",10.659266666666667
"(0.6, 0.3)",11.390666666666666
"(0.7, 0.3)",12.326066666666666
"(0.8, 0.3)",13.309
"(0.9, 0.3)",14.1552
"(1.0, 0.3)",14.418533333333333
"(0.0, 0.4)",9
"(0.1, 0.4)",9.144066666666667
"(0.2, 0.4)",9.3502
"(0.3, 0.4)",9.646866666666666
"(0.4, 0.4)",10.0376
"(0.5, 0.4)",10.588333333333333
"(0.6, 0.4)",11.3384
"(0.7, 0.4)",12.2666
"(0.8, 0.4)",13.3
"(0.9, 0.4)",14.116266666666666
"(1.0, 0.4)",14.423666666666668
"(0.0, 0.5)",9
"(0.1, 0.5)",9.125866666666667
"(0.2, 0.5)",9.316666666666666
"(0.3, 0.5)",9.561666666666667
"(0.4, 0.5)",9.9406
"(0.5, 0.5)",10.503266666666667
"(0.6, 0.5)",11.2384
"(0.7, 0.5)",12.180533333333333
"(0.8, 0.5)",13.2716
"(0.9, 0.5)",14.1034
"(1.0, 0.5)",14.433466666666666
"(0.0, 0.6)",9
"(0.1, 0.6)",9.108133333333333
"(0.2, 0.6)",9.2624
"(0.3, 0.6)",9.5122
"(0.4, 0.6)",9.8528
"(0.5, 0.6)",10.367
"(0.6, 0.6)",11.1226
"(0.7, 0.6)",12.065
"(0.8, 0.6)",13.131266666666667
"(0.9, 0.6)",14.010866666666667
"(1.0, 0.6)",14.38
"(0.0, 0.7)",9
"(0.1, 0.7)",9.089333333333332
"(0.2, 0.7)",9.225266666666666
"(0.3, 0.7)",9.426666666666666
"(0.4, 0.7)",9.758
"(0.5, 0.7)",10.221533333333333
"(0.6, 0.7)",10.955066666666667
"(0.7, 0.7)",11.912466666666667
"(0.8, 0.7)",13.082466666666667
"(0.9, 0.7)",13.952533333333333
"(1.0, 0.7)",14.348
"(0.0, 0.8)",9
"(0.1, 0.8)",9.069733333333334
"(0.2, 0.8)",9.1848
"(0.3, 0.8)",9.3546
"(0.4, 0.8)",9.639133333333334
"(0.5, 0.8)",10.046866666666666
"(0.6, 0.8)",10.7436
"(0.7, 0.8)",11.714866666666667
"(0.8, 0.8)",12.907066666666667
"(0.9, 0.8)",13.886466666666667
"(1.0, 0.8)",14.251466666666667
"(0.0, 0.9)",9
"(0.1, 0.9)",9.0618
"(0.2, 0.9)",9.145533333333333
"(0.3, 0.9)",9.303866666666666
"(0.4, 0.9)",9.530933333333333
"(0.5, 0.9)",9.895199999999999
"(0.6, 0.9)",10.5312
"(0.7, 0.9)",11.445933333333333
"(0.8, 0.9)",12.680066666666667
"(0.9, 0.9)",13.749666666666666
"(1.0, 0.9)",14.2202
"(0.0, 1.0)",9
"(0.1, 1.0)",9.047266666666667
"(0.2, 1.0)",9.140333333333333
"(0.3, 1.0)",9.2692
"(0.4, 1.0)",9.477866666666667
"(0.5, 1.0)",9.855266666666667
"(0.6, 1.0)",10.449066666666667
"(0.7, 1.0)",11.437133333333334
"(0.8, 1.0)",12.597866666666667
"(0.9, 1.0)",13.693066666666667
"(1.0, 1.0)",14.154
