dispersion,mean,stddev
0,1.359,6.135124999440416
1,1.944,6.067757549678603
2,2.506,6.696477193779339
3,2.458,6.309361619375137
4,3.273,7.343323184730153
5,3.285,7.007201715083981
6,4.046,7.073324247898998
7,4.969,7.659680783799656
8,5.29,7.334691383943683
9,4.443,6.771011563835761
10,4.204,6.320152555779672
