dispersion,mean,stddev
0,0.762,3.237875822177225
1,0.832,3.0658074263030897
2,0.947,3.0323895505667453
3,1.072,3.172835149024116
4,1.088,3.103850816307042
5,1.366,3.139410756798145
6,1.67,3.0920318013663217
7,1.941,3.105344129426264
8,2.273,3.1629852158167724
9,3.432,2.896854806124699
10,5.996,2.1722575129810697
