phi_men,phi_women
"(0.0, 0.0)",1.3333333333333333
"(0.1, 0.0)",1.3877333333333333
"(0.2, 0.0)",1.4552666666666667
"(0.3, 0.0)",1.5250666666666666
"(0.4, 0.0)",1.6006666666666667
"(0.5, 0.0)",1.6800000000000002
"(0.6, 0.0)",1.7628000000000001
"(0.7, 0.0)",1.8484666666666667
"(0.8, 0.0)",1.9006
"(0.9, 0.0)",1.9343333333333332
"(1.0, 0.0)",1.9504
"(0.0, 0.1)",1.3333333333333333
"(0.1, 0.1)",1.3897333333333333
"(0.2, 0.1)",1.4507333333333332
"(0.3, 0.1)",1.531
"(0.4, 0.1)",1.6077333333333335
"(0.5, 0.1)",1.6991333333333334
"(0.6, 0.1)",1.8053333333333335
"(0.7, 0.1)",1.8953333333333333
"(0.8, 0.1)",1.9775333333333334
"(0.9, 0.1)",2.021533333333333
"(1.0, 0.1)",2.0416
"(0.0, 0.2)",1.3333333333333333
"(0.1, 0.2)",1.3861999999999999
"(0.2, 0.2)",1.4567999999999999
"(0.3, 0.2)",1.5274
"(0.4, 0.2)",1.6280666666666668
"(0.5, 0.2)",1.7302666666666666
"(0.6, 0.2)",1.8384
"(0.7, 0.2)",1.9448
"(0.8, 0.2)",2.0408666666666666
"(0.9, 0.2)",2.1008666666666667
"(1.0, 0.2)",2.1195333333333335
"(0.0, 0.3)",1.3333333333333333
"(0.1, 0.3)",1.3852
"(0.2, 0.3)",1.4487333333333332
"(0.3, 0.3)",1.5346666666666666
"(0.4, 0.3)",1.6335333333333333
"(0.5, 0.3)",1.7541333333333333
"(0.6, 0.3)",1.8764666666666667
"(0.7, 0.3)",2.009866666666667
"(0.8, 0.3)",2.1155333333333335
"(0.9, 0.3)",2.1826
"(1.0, 0.3)",2.2190666666666665
"(0.0, 0.4)",1.3333333333333333
"(0.1, 0.4)",1.3838666666666666
"(0.2, 0.4)",1.4474666666666667
"(0.3, 0.4)",1.5308666666666666
"(0.4, 0.4)",1.6453333333333333
"(0.5, 0.4)",1.768
"(0.6, 0.4)",1.9072666666666667
"(0.7, 0.4)",2.074866666666667
"(0.8, 0.4)",2.2072666666666665
"(0.9, 0.4)",2.301066666666667
"(1.0, 0.4)",2.3340666666666667
"(0.0, 0.5)",1.3333333333333333
"(0.1, 0.5)",1.3821999999999999
"(0.2, 0.5)",1.4426666666666665
"(0.3, 0.5)",1.5451333333333332
"(0.4, 0.5)",1.6508666666666667
"(0.5, 0.5)",1.8006666666666666
"(0.6, 0.5)",1.9725333333333335
"(0.7, 0.5)",2.1472
"(0.8, 0.5)",2.292866666666667
"(0.9, 0.5)",2.4101333333333335
"(1.0, 0.5)",2.4528
"(0.0, 0.6)",1.3333333333333333
"(0.1, 0.6)",1.3857333333333333
"(0.2, 0.6)",1.4535333333333333
"(0.3, 0.6)",1.5386666666666666
"(0.4, 0.6)",1.6678
"(0.5, 0.6)",1.813
"(0.6, 0.6)",1.9839333333333333
"(0.7, 0.6)",2.2254666666666667
"(0.8, 0.6)",2.4428
"(0.9, 0.6)",2.5856
"(1.0, 0.6)",2.6376
"(0.0, 0.7)",1.3333333333333333
"(0.1, 0.7)",1.3829333333333333
"(0.2, 0.7)",1.4544666666666666
"(0.3, 0.7)",1.5438
"(0.4, 0.7)",1.6717333333333333
"(0.5, 0.7)",1.834
"(0.6, 0.7)",2.0461333333333336
"(0.7, 0.7)",2.2760000000000002
"(0.8, 0.7)",2.5486666666666666
"(0.9, 0.7)",2.7455333333333334
"(1.0, 0.7)",2.815933333333333
"(0.0, 0.8)",1.3333333333333333
"(0.1, 0.8)",1.3913333333333333
"(0.2, 0.8)",1.4493333333333334
"(0.3, 0.8)",1.5408666666666666
"(0.4, 0.8)",1.6627333333333334
"(0.5, 0.8)",1.8462
"(0.6, 0.8)",2.0829333333333335
"(0.7, 0.8)",2.3716666666666666
"(0.8, 0.8)",2.6764
"(0.9, 0.8)",2.9041333333333332
"(1.0, 0.8)",3.0021333333333335
"(0.0, 0.9)",1.3333333333333333
"(0.1, 0.9)",1.389
"(0.2, 0.9)",1.4592
"(0.3, 0.9)",1.5542
"(0.4, 0.9)",1.6714666666666667
"(0.5, 0.9)",1.8436666666666668
"(0.6, 0.9)",2.0952
"(0.7, 0.9)",2.398066666666667
"(0.8, 0.9)",2.7568
"(0.9, 0.9)",3.0340666666666665
"(1.0, 0.9)",3.143866666666667
"(0.0, 1.0)",1.3333333333333333
"(0.1, 1.0)",1.3835333333333333
"(0.2, 1.0)",1.4594
"(0.3, 1.0)",1.5465333333333333
"(0.4, 1.0)",1.6750666666666667
"(0.5, 1.0)",1.8653333333333333
"(0.6, 1.0)",2.0898
"(0.7, 1.0)",2.4151333333333334
"(0.8, 1.0)",2.7613333333333334
"(0.9, 1.0)",3.0843333333333334
"(1.0, 1.0)",3.1788666666666665
