phi_men,phi_women
"(0.0, 0.0)",0.0
"(0.1, 0.0)",0.0544
"(0.2, 0.0)",0.12193333333333337
"(0.3, 0.0)",0.19173333333333342
"(0.4, 0.0)",0.2673333333333334
"(0.5, 0.0)",0.3466666666666668
"(0.6, 0.0)",0.4294666666666668
"(0.7, 0.0)",0.5151333333333334
"(0.8, 0.0)",0.5672666666666668
"(0.9, 0.0)",0.6010000000000001
"(1.0, 0.0)",0.6170666666666668
"(0.0, 0.1)",-0.05506666666666667
"(0.1, 0.1)",0.00313333333333333
"(0.2, 0.1)",0.0696666666666667
"(0.3, 0.1)",0.15100000000000008
"(0.4, 0.1)",0.22893333333333343
"(0.5, 0.1)",0.32266666666666677
"(0.6, 0.1)",0.4244000000000001
"(0.7, 0.1)",0.5122000000000001
"(0.8, 0.1)",0.5894
"(0.9, 0.1)",0.6333333333333334
"(1.0, 0.1)",0.6474000000000001
"(0.0, 0.2)",-0.1194666666666667
"(0.1, 0.2)",-0.05886666666666669
"(0.2, 0.2)",0.01053333333333334
"(0.3, 0.2)",0.08660000000000004
"(0.4, 0.2)",0.1885333333333334
"(0.5, 0.2)",0.28520000000000006
"(0.6, 0.2)",0.3949333333333334
"(0.7, 0.2)",0.49786666666666674
"(0.8, 0.2)",0.5902666666666667
"(0.9, 0.2)",0.6459333333333334
"(1.0, 0.2)",0.6696666666666667
"(0.0, 0.3)",-0.18640000000000007
"(0.1, 0.3)",-0.1307333333333334
"(0.2, 0.3)",-0.07160000000000004
"(0.3, 0.3)",0.009933333333333336
"(0.4, 0.3)",0.11500000000000003
"(0.5, 0.3)",0.23340000000000005
"(0.6, 0.3)",0.3371333333333334
"(0.7, 0.3)",0.4703333333333334
"(0.8, 0.3)",0.5755333333333333
"(0.9, 0.3)",0.6424666666666667
"(1.0, 0.3)",0.6760666666666667
"(0.0, 0.4)",-0.27093333333333347
"(0.1, 0.4)",-0.2252000000000001
"(0.2, 0.4)",-0.16326666666666673
"(0.3, 0.4)",-0.07940000000000003
"(0.4, 0.4)",0.008
"(0.5, 0.4)",0.13533333333333336
"(0.6, 0.4)",0.2676
"(0.7, 0.4)",0.4292
"(0.8, 0.4)",0.5466666666666666
"(0.9, 0.4)",0.6314
"(1.0, 0.4)",0.6603333333333333
"(0.0, 0.5)",-0.3459333333333335
"(0.1, 0.5)",-0.3242000000000001
"(0.2, 0.5)",-0.2811333333333334
"(0.3, 0.5)",-0.19660000000000005
"(0.4, 0.5)",-0.10893333333333335
"(0.5, 0.5)",0.021866666666666663
"(0.6, 0.5)",0.17046666666666668
"(0.7, 0.5)",0.32313333333333333
"(0.8, 0.5)",0.46846666666666664
"(0.9, 0.5)",0.5664666666666667
"(1.0, 0.5)",0.6148
"(0.0, 0.6)",-0.4348666666666668
"(0.1, 0.6)",-0.42366666666666675
"(0.2, 0.6)",-0.39120000000000005
"(0.3, 0.6)",-0.3314666666666667
"(0.4, 0.6)",-0.2318666666666667
"(0.5, 0.6)",-0.14033333333333334
"(0.6, 0.6)",0.003066666666666667
"(0.7, 0.6)",0.1996
"(0.8, 0.6)",0.3714666666666666
"(0.9, 0.6)",0.4919333333333333
"(1.0, 0.6)",0.5290666666666667
"(0.0, 0.7)",-0.5128666666666668
"(0.1, 0.7)",-0.5088000000000001
"(0.2, 0.7)",-0.4973333333333334
"(0.3, 0.7)",-0.4536666666666667
"(0.4, 0.7)",-0.39540000000000003
"(0.5, 0.7)",-0.291
"(0.6, 0.7)",-0.15713333333333332
"(0.7, 0.7)",0.011133333333333339
"(0.8, 0.7)",0.1973333333333333
"(0.9, 0.7)",0.3453333333333333
"(1.0, 0.7)",0.4129333333333333
"(0.0, 0.8)",-0.5693333333333335
"(0.1, 0.8)",-0.5784000000000001
"(0.2, 0.8)",-0.5893333333333334
"(0.3, 0.8)",-0.5664666666666667
"(0.4, 0.8)",-0.5238666666666667
"(0.5, 0.8)",-0.4652
"(0.6, 0.8)",-0.3389333333333333
"(0.7, 0.8)",-0.1828
"(0.8, 0.8)",0.0028666666666666693
"(0.9, 0.8)",0.17259999999999998
"(1.0, 0.8)",0.25753333333333334
"(0.0, 0.9)",-0.6058000000000001
"(0.1, 0.9)",-0.6310000000000001
"(0.2, 0.9)",-0.6414666666666667
"(0.3, 0.9)",-0.6379333333333334
"(0.4, 0.9)",-0.6059333333333333
"(0.5, 0.9)",-0.5757333333333333
"(0.6, 0.9)",-0.4904666666666666
"(0.7, 0.9)",-0.3406666666666667
"(0.8, 0.9)",-0.15786666666666666
"(0.9, 0.9)",0.03253333333333334
"(1.0, 0.9)",0.05606666666666667
"(0.0, 1.0)",-0.6185333333333334
"(0.1, 1.0)",-0.6463333333333334
"(0.2, 1.0)",-0.6636666666666667
"(0.3, 1.0)",-0.6732
"(0.4, 1.0)",-0.6438
"(0.5, 1.0)",-0.5893999999999999
"(0.6, 1.0)",-0.5094
"(0.7, 1.0)",-0.40919999999999995
"(0.8, 1.0)",-0.2244
"(0.9, 1.0)",-0.037333333333333336
"(1.0, 1.0)",0.0041333333333333395
