phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.013
"(0.1, 0.2)",-0.023
"(0.1, 0.3)",-0.029
"(0.1, 0.4)",-0.025
"(0.1, 0.5)",-0.029
"(0.1, 0.6)",-0.023
"(0.1, 0.7)",-0.016
"(0.1, 0.8)",-0.004
"(0.1, 0.9)",-0.004
"(0.1, 1.0)",-0.007
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.009
"(0.2, 0.2)",-0.011
"(0.2, 0.3)",-0.019
"(0.2, 0.4)",-0.031
"(0.2, 0.5)",-0.04
"(0.2, 0.6)",-0.021
"(0.2, 0.7)",-0.028
"(0.2, 0.8)",-0.025
"(0.2, 0.9)",-0.016
"(0.2, 1.0)",-0.024
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.016
"(0.3, 0.2)",-0.017
"(0.3, 0.3)",-0.02
"(0.3, 0.4)",-0.012
"(0.3, 0.5)",-0.046
"(0.3, 0.6)",-0.017
"(0.3, 0.7)",-0.037
"(0.3, 0.8)",-0.044
"(0.3, 0.9)",-0.025
"(0.3, 1.0)",-0.008
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.001
"(0.4, 0.2)",-0.014
"(0.4, 0.3)",-0.012
"(0.4, 0.4)",-0.022
"(0.4, 0.5)",-0.026
"(0.4, 0.6)",-0.027
"(0.4, 0.7)",-0.052
"(0.4, 0.8)",-0.024
"(0.4, 0.9)",-0.032
"(0.4, 1.0)",-0.013
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.008
"(0.5, 0.2)",-0.035
"(0.5, 0.3)",-0.034
"(0.5, 0.4)",-0.072
"(0.5, 0.5)",-0.034
"(0.5, 0.6)",-0.02
"(0.5, 0.7)",-0.056
"(0.5, 0.8)",-0.042
"(0.5, 0.9)",-0.033
"(0.5, 1.0)",-0.018
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.02
"(0.6, 0.2)",-0.006
"(0.6, 0.3)",-0.021
"(0.6, 0.4)",-0.061
"(0.6, 0.5)",-0.089
"(0.6, 0.6)",-0.028
"(0.6, 0.7)",-0.065
"(0.6, 0.8)",-0.043
"(0.6, 0.9)",-0.034
"(0.6, 1.0)",-0.034
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.041
"(0.7, 0.2)",-0.038
"(0.7, 0.3)",-0.059
"(0.7, 0.4)",0.016
"(0.7, 0.5)",-0.027
"(0.7, 0.6)",-0.069
"(0.7, 0.7)",-0.045
"(0.7, 0.8)",-0.037
"(0.7, 0.9)",-0.011
"(0.7, 1.0)",-0.019
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.011
"(0.8, 0.2)",-0.013
"(0.8, 0.3)",-0.017
"(0.8, 0.4)",-0.035
"(0.8, 0.5)",-0.018
"(0.8, 0.6)",-0.022
"(0.8, 0.7)",-0.022
"(0.8, 0.8)",-0.067
"(0.8, 0.9)",0.004
"(0.8, 1.0)",-0.011
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.011
"(0.9, 0.2)",-0.027
"(0.9, 0.3)",0.011
"(0.9, 0.4)",0.005
"(0.9, 0.5)",0.003
"(0.9, 0.6)",0.008
"(0.9, 0.7)",0.006
"(0.9, 0.8)",0.021
"(0.9, 0.9)",-0.007
"(0.9, 1.0)",-0.002
"(1.0, 0.0)",0
"(1.0, 0.1)",0.014
"(1.0, 0.2)",-0.008
"(1.0, 0.3)",0.024
"(1.0, 0.4)",0.007
"(1.0, 0.5)",-0.032
"(1.0, 0.6)",0.011
"(1.0, 0.7)",0.008
"(1.0, 0.8)",-0.002
"(1.0, 0.9)",0.003
"(1.0, 1.0)",-0.003
