phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.03086666666666666
"(0.1, 0.1)",-0.026933333333333326
"(0.1, 0.2)",-0.022799999999999994
"(0.1, 0.3)",-0.02206666666666666
"(0.1, 0.4)",-0.011466666666666665
"(0.1, 0.5)",-0.008866666666666665
"(0.1, 0.6)",-0.005599999999999999
"(0.1, 0.7)",-0.0031999999999999993
"(0.1, 0.8)",-0.004999999999999999
"(0.1, 0.9)",-0.001333333333333333
"(0.1, 1.0)",-0.001533333333333333
"(0.2, 0.0)",-0.05413333333333332
"(0.2, 0.1)",-0.04553333333333332
"(0.2, 0.2)",-0.04573333333333332
"(0.2, 0.3)",-0.03919999999999999
"(0.2, 0.4)",-0.02686666666666666
"(0.2, 0.5)",-0.018999999999999996
"(0.2, 0.6)",-0.014466666666666664
"(0.2, 0.7)",-0.01413333333333333
"(0.2, 0.8)",-0.005666666666666665
"(0.2, 0.9)",-0.003399999999999999
"(0.2, 1.0)",-0.003799999999999999
"(0.3, 0.0)",-0.07819999999999998
"(0.3, 0.1)",-0.06959999999999998
"(0.3, 0.2)",-0.06553333333333332
"(0.3, 0.3)",-0.06693333333333332
"(0.3, 0.4)",-0.049333333333333326
"(0.3, 0.5)",-0.029799999999999993
"(0.3, 0.6)",-0.025199999999999997
"(0.3, 0.7)",-0.0168
"(0.3, 0.8)",-0.007733333333333333
"(0.3, 0.9)",-0.007799999999999999
"(0.3, 1.0)",-0.005466666666666666
"(0.4, 0.0)",-0.10319999999999999
"(0.4, 0.1)",-0.10646666666666665
"(0.4, 0.2)",-0.09086666666666665
"(0.4, 0.3)",-0.07959999999999999
"(0.4, 0.4)",-0.064
"(0.4, 0.5)",-0.04326666666666666
"(0.4, 0.6)",-0.03986666666666667
"(0.4, 0.7)",-0.015266666666666666
"(0.4, 0.8)",-0.0144
"(0.4, 0.9)",-0.008533333333333334
"(0.4, 1.0)",-0.006266666666666667
"(0.5, 0.0)",-0.1338
"(0.5, 0.1)",-0.1238
"(0.5, 0.2)",-0.11900000000000001
"(0.5, 0.3)",-0.11093333333333334
"(0.5, 0.4)",-0.08973333333333335
"(0.5, 0.5)",-0.0758
"(0.5, 0.6)",-0.054866666666666675
"(0.5, 0.7)",-0.03320000000000001
"(0.5, 0.8)",-0.020800000000000003
"(0.5, 0.9)",-0.010533333333333332
"(0.5, 1.0)",-0.0128
"(0.6, 0.0)",-0.16840000000000002
"(0.6, 0.1)",-0.1562666666666667
"(0.6, 0.2)",-0.15733333333333338
"(0.6, 0.3)",-0.1398666666666667
"(0.6, 0.4)",-0.12493333333333335
"(0.6, 0.5)",-0.09833333333333336
"(0.6, 0.6)",-0.08493333333333335
"(0.6, 0.7)",-0.06300000000000001
"(0.6, 0.8)",-0.03433333333333334
"(0.6, 0.9)",-0.028000000000000004
"(0.6, 1.0)",-0.023600000000000006
"(0.7, 0.0)",-0.2009333333333334
"(0.7, 0.1)",-0.19520000000000007
"(0.7, 0.2)",-0.19040000000000004
"(0.7, 0.3)",-0.1740666666666667
"(0.7, 0.4)",-0.1846666666666667
"(0.7, 0.5)",-0.13846666666666668
"(0.7, 0.6)",-0.11913333333333334
"(0.7, 0.7)",-0.08913333333333334
"(0.7, 0.8)",-0.060333333333333336
"(0.7, 0.9)",-0.04133333333333333
"(0.7, 1.0)",-0.04626666666666667
"(0.8, 0.0)",-0.2416000000000001
"(0.8, 0.1)",-0.23386666666666675
"(0.8, 0.2)",-0.23360000000000006
"(0.8, 0.3)",-0.2238666666666667
"(0.8, 0.4)",-0.20860000000000004
"(0.8, 0.5)",-0.19353333333333336
"(0.8, 0.6)",-0.16766666666666669
"(0.8, 0.7)",-0.11646666666666668
"(0.8, 0.8)",-0.09113333333333333
"(0.8, 0.9)",-0.07959999999999999
"(0.8, 1.0)",-0.0654
"(0.9, 0.0)",-0.27913333333333346
"(0.9, 0.1)",-0.26560000000000006
"(0.9, 0.2)",-0.2549333333333334
"(0.9, 0.3)",-0.2569333333333334
"(0.9, 0.4)",-0.2416666666666667
"(0.9, 0.5)",-0.22153333333333336
"(0.9, 0.6)",-0.20146666666666668
"(0.9, 0.7)",-0.16006666666666666
"(0.9, 0.8)",-0.12313333333333332
"(0.9, 0.9)",-0.09853333333333332
"(0.9, 1.0)",-0.0776
"(1.0, 0.0)",-0.2890666666666668
"(1.0, 0.1)",-0.26886666666666675
"(1.0, 0.2)",-0.2742666666666667
"(1.0, 0.3)",-0.2658666666666667
"(1.0, 0.4)",-0.25333333333333335
"(1.0, 0.5)",-0.23093333333333335
"(1.0, 0.6)",-0.20593333333333333
"(1.0, 0.7)",-0.17313333333333333
"(1.0, 0.8)",-0.1444
"(1.0, 0.9)",-0.10546666666666667
"(1.0, 1.0)",-0.092
